gene	mean	True_mean	True_positive_frac	False_mean	False_positive_frac	log2FC	-log10 p-val	is_significant
AC131094.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
GPM6A	0.00674824	0.0084382985	0.01020408163265306	0.00630901	0.010610079575596816	-0.4138471	0.08963271	0
AC097537.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
WDR17	0.004830077	-9.458745e-11	0.0	0.0060856408	0.010610079575596816	5.9508524	1.2425958	0
SPATA4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
ASB5	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC019163.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
SPCS3	0.7524137	0.8244506	0.7857142857142857	0.73368925	0.6684350132625995	-0.1682423	0.8419333	0
AC093801.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
VEGFC	0.028546656	0.01282301	0.030612244897959183	0.032633927	0.042440318302387266	1.3408446	1.0789492	0
AC097518.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC092673.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02509	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC097518.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
NEIL3	0.021506114	0.0263948	0.05102040816326531	0.020235311	0.029177718832891247	-0.38172218	0.18744583	0
AC027627.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AGA	0.05787842	0.10675657	0.15306122448979592	0.04517322	0.058355437665782495	-1.2389457	1.4765801	0
AC078881.1	0.0037590803	-9.458745e-11	0.0	0.0047362414	0.005305039787798408	5.5958157	0.7708637	0
AC103879.1	0.0022004459	-9.458745e-11	0.0	0.0027724449	0.002652519893899204	4.8442087	0.49763793	0
LINC01098	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC01099	0.012778794	-9.458745e-11	0.0	0.016100604	0.021220159151193633	7.3399053	2.2832966	0
AC020551.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC108169.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC096747.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC104803.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC00290	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02500	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC093840.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC084741.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TEMN3-AS1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TENM3-AS1	0.019610308	0.01575356	0.02040816326530612	0.020612834	0.023872679045092837	0.38571814	0.14264439	0
TENM3	0.1938741	0.22553463	0.29591836734693877	0.18564418	0.22811671087533156	-0.28067157	0.44791138	0
AC108142.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC079226.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC079226.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC114798.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC079766.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
DCTD	0.3113403	0.30406496	0.41836734693877553	0.31323063	0.34748010610079577	0.042831793	0.075733796	0
AC019193.4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC019193.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC019193.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
WWC2-AS2	0.0049129124	0.015705302	0.02040816326530612	0.0021075758	0.002652519893899204	-2.8398738	0.63786465	0
WWC2	0.22064872	0.23528844	0.30612244897959184	0.21684323	0.2572944297082228	-0.117725916	0.17005125	0
WWC2-AS1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
CLDN22	0.0020388328	0.009882034	0.02040816326530612	1.7462298e-10	0.0	-6.641259	0.7956047	0
CLDN24	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
CDKN2AIP	0.09630205	0.097772546	0.14285714285714285	0.09592	0.1220159151193634	-0.027569326	0.021949597	0
AC107214.1	0.007461688	0.008406665	0.01020408163265306	0.007216055	0.007957559681697613	-0.21752772	0.045957875	0
ING2	0.23017226	0.19857948	0.2857142857142857	0.23838486	0.2838196286472148	0.26345474	0.5084733	0
AC107214.2	0.0011357462	0.005504829	0.01020408163265306	1.7462298e-10	0.0	-5.8085957	0.49512342	0
RWDD4	0.24509902	0.30868566	0.3979591836734694	0.22856995	0.27851458885941643	-0.43333885	1.0234354	0
TRAPPC11	0.11549942	0.12731187	0.17346938775510204	0.11242904	0.13793103448275862	-0.17920235	0.17876656	0
AC108477.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC108477.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
STOX2	0.031422988	0.03706657	0.05102040816326531	0.029955884	0.03978779840848806	-0.3063582	0.15270704	0
AC074194.1	0.0015240132	-9.458745e-11	0.0	0.0019201754	0.002652519893899204	4.33641	0.49763644	0
ENPP6	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC107222.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02363	0.0040402054	0.0067074215	0.01020408163265306	0.0033468674	0.002652519893899204	-0.98182255	0.18403628	0
LINC02362	0.008799449	0.0038462842	0.01020408163265306	0.010086931	0.013262599469496022	1.3681527	0.5130233	0
IRF2	0.21040392	0.18543625	0.24489795918367346	0.21689427	0.259946949602122	0.22595583	0.35172242	0
AC099343.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC099343.3	0.01371072	0.024396086	0.04081632653061224	0.01093296	0.013262599469496022	-1.1507314	0.4903995	0
AC099343.4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02427	0.0036500632	-9.458745e-11	0.0	0.004598881	0.007957559681697613	5.554247	1.070038	0
LINC02365	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
CASP3	0.26418278	0.20601802	0.2755102040816326	0.27930263	0.3395225464190981	0.438875	1.0349294	0
PRIMPOL	0.051489327	0.04892601	0.061224489795918366	0.05215581	0.07427055702917772	0.09204414	0.05128644	0
CENPU	0.054705545	0.08004527	0.12244897959183673	0.048118692	0.06631299734748011	-0.7330248	0.6922773	0
ACSL1	0.035928942	0.048632544	0.07142857142857142	0.03262667	0.042440318302387266	-0.5744187	0.36451098	0
AC084871.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC084871.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MIR3945HG	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC01093	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02437	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
HELT	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02436	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC093824.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
SLC25A4	0.32722387	0.3981669	0.47959183673469385	0.30878082	0.3448275862068966	-0.36668533	1.0335444	0
CFAP97	0.23739703	0.2952889	0.37755102040816324	0.2223484	0.246684350132626	-0.40914473	0.87708324	0
SNX25	0.060614605	0.066145025	0.10204081632653061	0.0591773	0.07427055702917772	-0.16033237	0.114429176	0
LRP2BP	0.016954744	0.026949653	0.04081632653061224	0.014356452	0.015915119363395226	-0.90389663	0.40402535	0
AC112722.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
ANKRD37	0.13126555	0.0993961	0.12244897959183673	0.13955009	0.16445623342175067	0.48910463	0.5971143	0
UFSP2	0.2605415	0.30409664	0.41836734693877553	0.24921957	0.29973474801061006	-0.28700805	0.6457028	0
C4orf47	0.025013397	0.022732073	0.04081632653061224	0.02560642	0.029177718832891247	0.17106682	0.07657266	0
CCDC110	0.023319686	0.011864242	0.02040816326530612	0.026297474	0.034482758620689655	1.141671	0.68127185	0
AC106897.1	0.08845358	0.06590411	0.11224489795918367	0.09431547	0.11936339522546419	0.5164674	0.6294899	0
PDLIM3	1.3223915	1.5060059	0.8979591836734694	1.27466	0.7798408488063661	-0.24059758	1.9454008	0
SORBS2	0.05506818	0.06611168	0.08163265306122448	0.052197658	0.0636604774535809	-0.34033927	0.22921441	0
AC093797.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC108472.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC096659.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TLR3	0.010223598	0.013222975	0.02040816326530612	0.009443814	0.013262599469496022	-0.4812784	0.14632344	0
FAM149A	0.010688801	0.0059650065	0.01020408163265306	0.011916745	0.013262599469496022	0.98646516	0.32339525	0
CYP4V2	0.038647994	0.017244281	0.030612244897959183	0.04421183	0.058355437665782495	1.3532319	1.2614526	0
KLKB1	0.0069705793	-9.458745e-11	0.0	0.00878256	0.010610079575596816	6.472905	1.3382767	0
F11	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
F11-AS1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC109517.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MTNR1A	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
FAT1	0.64954895	0.63232154	0.6224489795918368	0.65402824	0.5941644562334217	0.048686918	0.12457696	0
AC107050.1	0.001350396	-9.458745e-11	0.0	0.0017014273	0.002652519893899204	4.17107	0.49764302	0
AC108865.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC108865.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC110772.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC110772.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC108046.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02374	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC097652.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02514	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02515	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC093763.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02492	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC097521.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC108073.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
ZFP42	0.0013678289	-9.458745e-11	0.0	0.0017233919	0.002652519893899204	4.1885543	0.49763778	0
TRIML2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TRIML1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC138781.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02434	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC01060	0.0053467997	-9.458745e-11	0.0	0.006736684	0.010610079575596816	6.0952263	1.2365248	0
AC093909.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02508	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC093909.4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC122138.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC107391.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC105924.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC01262	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AF250324.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
FRG1-DT	0.005781633	0.0055002696	0.01020408163265306	0.0058547906	0.007957559681697613	0.08855454	0.01943239	0
LINC01596	0.0013274072	-9.458745e-11	0.0	0.0016724626	0.002652519893899204	4.1476846	0.49763796	0
FRG1	0.3352388	0.36708564	0.4897959183673469	0.3269592	0.3793103448275862	-0.16695783	0.39074954	0
FRG2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
DBET	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
DUX4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PLEKHG4B	0.011084961	0.014871917	0.02040816326530612	0.010100433	0.015915119363395226	-0.55362856	0.16387537	0
LRRC14B	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC021087.4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
CCDC127	0.2058931	0.170663	0.25510204081632654	0.2150512	0.2572944297082228	0.3333555	0.6094165	0
SDHA	0.22653563	0.23662394	0.32653061224489793	0.22391336	0.27851458885941643	-0.07962088	0.11709144	0
AC021087.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PDCD6	0.8277528	0.8253736	0.7755102040816326	0.8283718	0.7586206896551724	0.005230646	0.016787898	0
AHRR	0.0328544	0.032887716	0.05102040816326531	0.0328457	0.04774535809018567	-0.001838806	0.0008753614	0
EXOC3-AS1	0.07422936	0.105959676	0.15306122448979592	0.06598138	0.08753315649867374	-0.6825605	0.77996767	0
EXOC3	0.20980826	0.21898295	0.29591836734693877	0.20742354	0.2440318302387268	-0.07820227	0.105198726	0
AC010442.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
SLC9A3	0.0013838602	0.0067074215	0.01020408163265306	1.7462298e-10	0.0	-6.089034	0.4951236	0
SLC9A3-AS1	0.033346795	0.018160624	0.030612244897959183	0.037294414	0.04774535809018567	1.0340868	0.7728532	0
AC106772.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC106772.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
CEP72	0.012232668	0.022549136	0.030612244897959183	0.009550894	0.015915119363395226	-1.2307216	0.42835328	0
TPPP	0.0076045496	0.0044468	0.01020408163265306	0.008425404	0.007957559681697613	0.90691674	0.25324988	0
AC026740.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
ZDHHC11B	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC026740.3	0.0019876624	-9.458745e-11	0.0	0.0025043488	0.002652519893899204	4.7028522	0.49763703	0
ZDHHC11	0.003365353	0.007560173	0.01020408163265306	0.0022749146	0.002652519893899204	-1.6895012	0.29709223	0
BRD9	0.2545543	0.29233602	0.3673469387755102	0.24473308	0.2917771883289125	-0.25632244	0.4921067	0
TRIP13	0.04724287	0.050795693	0.08163265306122448	0.046319608	0.0636604774535809	-0.13280922	0.083397634	0
AC122719.3	0.0021551747	-9.458745e-11	0.0	0.0027154058	0.002652519893899204	4.8152723	0.4976376	0
AC122719.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC122719.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC116351.1	0.0020723992	-9.458745e-11	0.0	0.002611113	0.002652519893899204	4.7608147	0.49764183	0
AC116351.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
NKD2	0.13787182	0.13464485	0.20408163265306123	0.13871095	0.15384615384615385	0.04289123	0.04330524	0
SLC12A7	0.06913904	0.07379575	0.10204081632653061	0.0679288	0.08488063660477453	-0.11934581	0.08357624	0
AC114291.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
SLC6A19	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
SLC6A18	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC114291.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TERT	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
CLPTM1L	0.31665006	0.42096937	0.5408163265306123	0.28953192	0.33156498673740054	-0.53983736	2.0161889	0
AC026748.3	0.02101135	0.011678664	0.02040816326530612	0.023437345	0.029177718832891247	0.9987757	0.5428174	0
LINC01511	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
SLC6A3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LPCAT1	0.12877452	0.1277269	0.19387755102040816	0.12904707	0.16710875331564987	0.014823474	0.014586051	0
AC091849.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC026412.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC112176.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MRPL36	0.43040287	0.5319781	0.6020408163265306	0.40399766	0.44562334217506633	-0.396934	1.6151596	0
NDUFS6	0.98088187	0.9767647	0.8367346938775511	0.98195183	0.7824933687002652	0.0076405276	0.029083695	0
AC025183.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02116	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
IRX4	0.0072482503	0.012814522	0.02040816326530612	0.00580133	0.010610079575596816	-1.1298822	0.3318751	0
AC025183.1	0.0009182513	-9.458745e-11	0.0	0.0011569479	0.002652519893899204	3.6518543	0.4976291	0
AC025183.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC126768.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC124852.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC126768.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC126768.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LSINCT5	0.0010986638	-9.458745e-11	0.0	0.0013842576	0.002652519893899204	3.891671	0.49763796	0
AC091891.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
IRX2	0.009357726	-9.458745e-11	0.0	0.011790237	0.015915119363395226	6.8936353	1.6748173	0
C5orf38	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC094105.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC094105.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC091832.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC01019	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02162	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC01017	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
IRX1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC016595.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC025773.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC025187.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02063	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC106799.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC106799.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC106799.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC010634.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02114	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC026719.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC026415.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC010451.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC010451.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC01020	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC010451.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02121	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC022424.1	0.0012578493	-9.458745e-11	0.0	0.0015848229	0.002652519893899204	4.0745263	0.49763784	0
ADAMTS16	0.004803952	-9.458745e-11	0.0	0.006052724	0.007957559681697613	5.943155	0.9995902	0
AC022424.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC091978.1	0.002982063	-9.458745e-11	0.0	0.0037572414	0.005305039787798408	5.269499	0.76679504	0
ICE1	0.293489	0.24694163	0.3163265306122449	0.3055887	0.33687002652519893	0.30730894	0.67657155	0
AC026736.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC010266.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC010266.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02145	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MED10	0.43732485	0.48750615	0.5714285714285714	0.4242794	0.46684350132625996	-0.20036176	0.6004346	0
AC093307.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
UBE2QL1	0.0023681866	-9.458745e-11	0.0	0.0029837894	0.002652519893899204	4.946634	0.49763635	0
LINC01018	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
NSUN2	0.09745048	0.088980034	0.1326530612244898	0.09965247	0.1273209549071618	0.16325042	0.15361673	0
SRD5A1	0.09206613	0.12312115	0.17346938775510204	0.083993874	0.11140583554376658	-0.55117726	0.65614825	0
LINC02102	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TENT4A	0.11149503	0.10482152	0.16326530612244897	0.11323001	0.14854111405835543	0.11121942	0.11164704	0
LINC02236	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC122710.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02196	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC122710.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC025756.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC091889.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC091951.4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC027343.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
