gene	mean	VO_mean	VO_positive_frac	ReAgg-CM_mean	ReAgg-CM_positive_frac	log2FC	-log10 p-val	is_significant
AL357140.1	0.0006847321	0.0007002658	0.0009861932938856016	-5.820766e-11	0.0	-3.0004802	1.0557462	0
AL357140.4	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LZIC	0.38956955	0.39001414	0.41124260355029585	0.36995545	0.391304347826087	-0.0761548	0.12873732	0
AL357140.2	0.00033079524	0.0003382981	0.0003287310979618672	-5.820766e-11	0.0	-2.1319134	0.49840504	0
NMNAT1	0.12064914	0.12169611	0.14661406969099278	0.07449935	0.10144927536231885	-0.70723313	1.007112	0
AL603962.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
RBP7	0.024590725	0.023946991	0.033201840894148585	0.052971616	0.07246376811594203	1.1420841	0.64978814	0
UBE4B	0.18498033	0.18769051	0.22024983563445102	0.065476015	0.08695652173913043	-1.517884	4.4788704	0
KIF1B	0.6911375	0.69585335	0.6222879684418146	0.48328093	0.5072463768115942	-0.52583015	3.019375	0
AL139424.3	0.0075323377	0.007703208	0.010190664036817882	-5.820766e-11	0.0	-6.2859964	7.1783543	1
AL139424.2	0.010431233	0.010667857	0.013149243918474688	-5.820766e-11	0.0	-6.7505884	8.90933	1
PGD	0.6168761	0.62484276	0.584155161078238	0.26563215	0.30434782608695654	-1.2337513	8.486571	1
AL139424.1	0.000116128074	0.00011876177	0.0003287310979618672	-5.820766e-11	0.0	-1.1293614	0.49842343	0
CENPS	0.057521317	0.05820671	0.07429322813938198	0.027297985	0.043478260869565216	-1.0895922	1.2063948	0
CORT	0.0063156025	0.0064588743	0.00821827744904668	-5.820766e-11	0.0	-6.035377	5.8879538	1
DFFA	0.32264662	0.3249381	0.35009861932938857	0.22160622	0.2608695652173913	-0.55195946	1.4253423	0
AL354956.1	0.0011855924	0.0012124868	0.0013149243918474688	-5.820766e-11	0.0	-3.7142317	1.3145967	0
PEX14	0.05428122	0.054385893	0.0641025641025641	0.049660347	0.07246376811594203	-0.13088618	0.079951376	0
AL139423.2	0.00019873338	0.00020324075	0.0003287310979618672	-5.820766e-11	0.0	-1.6004646	0.49844292	0
CASZ1	0.0029316815	0.0024757693	0.0039447731755424065	0.023031346	0.028985507246376812	3.1667738	0.66617864	0
AL139423.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
C1orf127	0.00046000996	0.00047044375	0.0006574621959237344	-5.820766e-11	0.0	-2.5120854	0.80085814	0
TARDBP	0.3354092	0.33572066	0.363905325443787	0.3216605	0.3188405797101449	-0.06170381	0.08680565	0
MASP2	0.0010556548	0.001079602	0.0009861932938856016	-5.820766e-11	0.0	-3.560229	1.0713168	0
AL109811.2	0.046579577	0.046699516	0.059500328731097965	0.04128506	0.043478260869565216	-0.17738356	0.084343195	0
SRM	0.5441734	0.54661196	0.5335305719921104	0.4366519	0.4492753623188406	-0.32396707	1.0337667	0
EXOSC10	0.19538513	0.19597435	0.22715318869165024	0.16938868	0.2028985507246377	-0.21021187	0.26479703	0
AL109811.1	0.0018059914	0.0018469527	0.0023011176857330702	-5.820766e-11	0.0	-4.283147	2.060191	0
EXOSC10-AS1	0.005764112	0.0058948747	0.006903353057199211	-5.820766e-11	0.0	-5.9056587	4.926832	0
MTOR	0.1779458	0.17976364	0.20677186061801447	0.097782604	0.11594202898550725	-0.8777793	1.6071844	0
MTOR-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
ANGPTL7	0.00030214136	0.0003089943	0.0003287310979618672	-5.820766e-11	0.0	-2.0320816	0.49841213	0
UBIAD1	0.055848837	0.057115473	0.07034845496383958	-5.820766e-11	0.0	-9.160262	44.55244	1
AL031291.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
DISP3	0.0025883545	0.0026470616	0.003287310979618672	-5.820766e-11	0.0	-4.7798185	2.6239116	0
AL590989.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC01647	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL031731.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
FBXO2	0.0072526303	0.0074171564	0.009204470742932281	-5.820766e-11	0.0	-6.2321157	6.092437	1
FBXO44	0.020633124	0.02011954	0.026627218934911243	0.04327618	0.057971014492753624	1.1011529	0.5215091	0
FBXO6	0.017939107	0.018346028	0.024983563445101907	-5.820766e-11	0.0	-7.5271673	16.045095	1
MAD2L2	0.06294853	0.060834058	0.07593688362919132	0.15616393	0.17391304347826086	1.358664	1.4903754	0
DRAXIN	0.0010414353	0.0010650599	0.0013149243918474688	-5.820766e-11	0.0	-3.5423331	1.3077931	0
AGTRAP	0.32016197	0.32052714	0.3448389217619987	0.3040475	0.36231884057971014	-0.07612542	0.121857494	0
C1orf167	0.0008805276	0.0009005025	0.0013149243918474688	-5.820766e-11	0.0	-3.3226538	1.2739937	0
AL953897.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
MTHFR	0.15367977	0.153258	0.18770545693622617	0.17228183	0.21739130434782608	0.1687044	0.17867926	0
CLCN6	0.07392956	0.0729535	0.08908612754766601	0.1169556	0.14492753623188406	0.6801687	0.6433571	0
NPPA	0.0011971642	0.00040851213	0.0003287310979618672	0.035966374	0.057971014492753624	6.1482286	1.19021	0
NPPB	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL021155.5	0.009807196	0.010029667	0.011834319526627219	-5.820766e-11	0.0	-6.6624436	7.997377	1
KIAA2013	0.25925756	0.25860113	0.2925706771860618	0.28818068	0.3188405797101449	0.15618788	0.23493826	0
PLOD1	0.7159456	0.7161045	0.6426692965154504	0.70897335	0.5942028985507246	-0.014436757	0.030719852	0
AL096840.2	0.00064081	0.0006553474	0.0009861932938856016	-5.820766e-11	0.0	-2.9171414	1.0237345	0
MFN2	0.102196835	0.10097497	0.12458908612754767	0.1560722	0.17391304347826086	0.6277119	0.68269575	0
MIIP	0.0705333	0.07134274	0.08777120315581854	0.03484108	0.043478260869565216	-1.0318631	1.1131816	0
TNFRSF8	0.00053951575	0.00055175286	0.0006574621959237344	-5.820766e-11	0.0	-2.704326	0.8029395	0
AL357835.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
TNFRSF1B	0.11920821	0.11931106	0.13773833004602234	0.11468114	0.13043478260869565	-0.057050835	0.044161804	0
VPS13D	0.13066165	0.13204134	0.1564760026298488	0.06984242	0.10144927536231885	-0.9178422	1.5635059	0
LINC02766	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
DHRS3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC254633.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AADACL4	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AADACL3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
C1orf158	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRAMEF12	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRAMEF1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC01784	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRAMEF11	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
HNRNPCL1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRAMEF2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRAMEF4	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRAMEF10	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRAMEF7	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRAMEF6	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRAMEF27	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
HNRNPCL3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRAMEF25	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
HNRNPCL2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC245056.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRAMEF26	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
HNRNPCL4	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRAMEF9	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRAMEF13	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRAMEF18	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRAMEF5	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRAMEF8	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRAMEF33	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRAMEF15	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC243961.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRAMEF14	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRAMEF19	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRAMEF17	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRAMEF20	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LRRC38	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL354712.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PDPN	0.00043032755	0.00044008804	0.0006574621959237344	-5.820766e-11	0.0	-2.4331956	0.80324256	0
AL359771.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRDM2	0.32831746	0.32913718	0.3504273504273504	0.29216042	0.34782608695652173	-0.17187281	0.30984345	0
KAZN	0.116281085	0.1186205	0.14365548980933596	0.013151455	0.028985507246376812	-3.1633465	14.064483	1
AL357873.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
KAZN-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL031293.1	0.0010273558	0.001050661	0.0009861932938856016	-5.820766e-11	0.0	-3.5243917	1.0196865	0
TMEM51-AS1	0.0016060933	0.00084393355	0.0013149243918474688	0.035207435	0.043478260869565216	5.225143	0.97687846	0
TMEM51	0.11491031	0.11502128	0.1344510190664037	0.11002522	0.13043478260869565	-0.06400968	0.05105168	0
C1orf195	0.00017475456	0.00017871807	0.0003287310979618672	-5.820766e-11	0.0	-1.4788074	0.4984201	0
FHAD1	0.004317888	0.0041594147	0.004930966469428008	0.011304368	0.014492753623188406	1.4208595	0.2745417	0
AL031283.2	0.00016098146	-1.1568773e-09	0.0	0.007258222	0.014492753623188406	6.201302	0.49369138	0
AL031283.3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL031283.1	0.0005194881	0.000531271	0.0009861932938856016	-5.820766e-11	0.0	-2.6582603	1.0506483	0
EFHD2	0.29338726	0.2953379	0.32051282051282054	0.20737335	0.2463768115942029	-0.50992864	1.1538014	0
CTRC	0.0005958548	0.0006093726	0.0006574621959237344	-5.820766e-11	0.0	-2.8265445	0.8026563	0
CELA2A	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
CELA2B	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
CASP9	0.04092773	0.04117802	0.05062458908612755	0.029893858	0.043478260869565216	-0.46070674	0.24843074	0
DNAJC16	0.13612013	0.13782372	0.16765285996055226	0.06102227	0.08695652173913043	-1.1741005	2.4484994	0
AL121992.3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AGMAT	0.0042170957	0.0043127467	0.005588428665351742	-5.820766e-11	0.0	-5.463606	4.023879	0
AL121992.1	0.0005664992	0.0005793511	0.0009861932938856016	-5.820766e-11	0.0	-2.7641582	1.0664554	0
DDI2	0.14964153	0.14511064	0.16798159105851412	0.3494001	0.36231884057971014	1.2671458	2.9648883	0
RSC1A1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL121992.2	0.00025604788	0.00026185528	0.0003287310979618672	-5.820766e-11	0.0	-1.8554138	0.49841988	0
PLEKHM2	0.21965732	0.21782865	0.2534516765285996	0.30026245	0.3333333333333333	0.46284857	0.8805716	0
AL450998.3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
SLC25A34	0.0067287656	0.006881409	0.008875739644970414	-5.820766e-11	0.0	-6.1254473	6.1683292	1
SLC25A34-AS1	0.0031775571	0.003249629	0.0039447731755424065	-5.820766e-11	0.0	-5.0659304	3.0971274	0
TMEM82	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
FBLIM1	0.46249405	0.4618162	0.4589086127547666	0.4923645	0.4927536231884058	0.092388585	0.18552296	0
UQCRHL	0.027248086	0.02676152	0.03648915187376726	0.0486999	0.057971014492753624	0.8613373	0.4227654	0
AL450998.2	0.039028205	0.038203187	0.048323471400394474	0.07540159	0.10144927536231885	0.9790426	0.73064893	0
SPEN	0.32507595	0.32737634	0.35009861932938857	0.22364041	0.2463768115942029	-0.5495647	1.3864472	0
ZBTB17	0.041848496	0.0421536	0.05456936226166995	0.028390823	0.043478260869565216	-0.568577	0.36393762	0
SRARP	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL355994.3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
HSPB7	0.0052294214	0.0034549388	0.0046022353714661405	0.08346092	0.10144927536231885	4.5549316	1.949673	0
CLCNKA	0.00031371156	-1.1568773e-09	0.0	0.0141443545	0.014492753623188406	7.154263	0.49369133	0
CLCNKB	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
FAM131C	0.0014353476	0.0003050025	0.0006574621959237344	0.051268835	0.057971014492753624	6.986819	1.2753154	0
EPHA2	0.21956727	0.22312044	0.24983563445101906	0.06289907	0.07246376811594203	-1.8250667	6.0993443	1
AL451042.2	0.0023131096	0.0023655735	0.0029585798816568047	-5.820766e-11	0.0	-4.6238523	2.394168	0
AL451042.1	0.0018527565	0.0018947785	0.0023011176857330702	-5.820766e-11	0.0	-4.3181577	2.018969	0
ARHGEF19-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
ARHGEF19	0.007737861	0.007521231	0.00953320184089415	0.01728921	0.028985507246376812	1.1900964	0.34332848	0
AL109627.1	0.005986691	0.0061225025	0.006903353057199211	-5.820766e-11	0.0	-5.959424	5.2130504	1
CPLANE2	0.0075183036	0.0076888558	0.010190664036817882	-5.820766e-11	0.0	-6.2833405	7.055574	1
FBXO42	0.10260746	0.10381152	0.1291913214990138	0.049531788	0.07246376811594203	-1.0660192	1.5543509	0
SZRD1	0.34503174	0.34378132	0.368836291913215	0.40015164	0.42028985507246375	0.21899654	0.45380998	0
SPATA21	0.002296739	0.0020386213	0.0026298487836949377	0.0136762345	0.014492753623188406	2.6874285	0.39961505	0
NECAP2	0.4570551	0.45427474	0.4621959237343853	0.57962525	0.5942028985507246	0.35148668	1.2181631	0
LINC01772	0.012153818	0.012429515	0.015121630506245891	-5.820766e-11	0.0	-6.9691877	10.164026	1
AL137802.2	0.0024959375	0.0025525484	0.0039447731755424065	-5.820766e-11	0.0	-4.729308	3.0514052	0
AL137802.1	0.00051333354	0.0005249768	0.0006574621959237344	-5.820766e-11	0.0	-2.6438036	0.8031191	0
LINC01783	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
NBPF1	0.05341653	0.052689034	0.0670611439842209	0.08548386	0.11594202898550725	0.69710034	0.5521892	0
AL137798.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL137798.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL021920.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL021920.3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
CROCC	0.05680117	0.05776404	0.07297830374753451	0.014344514	0.014492753623188406	-2.0021453	2.3421571	0
BX284668.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
BX284668.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
BX284668.5	0.04636253	0.04655506	0.05621301775147929	0.03786819	0.043478260869565216	-0.29724234	0.15957302	0
BX284668.6	0.0018687934	0.001911179	0.0019723865877712033	-5.820766e-11	0.0	-4.3299704	1.7239399	0
MFAP2	0.36169595	0.36299363	0.37541091387245235	0.30447203	0.3333333333333333	-0.25355816	0.47764507	0
AL049569.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL049569.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
ATP13A2	0.17359707	0.17526172	0.19888231426692965	0.100187145	0.14492753623188406	-0.80619717	1.555818	0
SDHB	0.28746158	0.2889919	0.31952662721893493	0.21997659	0.2463768115942029	-0.39352238	0.6963622	0
PADI2	0.0002465488	0.00025214074	0.0003287310979618672	-5.820766e-11	0.0	-1.816153	0.49843124	0
LINC02783	9.7312724e-05	9.951964e-05	0.0003287310979618672	-5.820766e-11	0.0	-0.99653167	0.4984384	0
AL590644.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PADI1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PADI3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PADI4	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PADI6	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
RCC2-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
RCC2	0.2741489	0.27625307	0.30900723208415515	0.18136466	0.2318840579710145	-0.60682404	1.5273999	0
ARHGEF10L	0.028472347	0.028934853	0.03517422748191979	0.008082681	0.014492753623188406	-1.8271402	1.7692925	0
LINC02810	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
ACTL8	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL357509.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC01654	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
IGSF21	0.0009575021	0.0009792229	0.0009861932938856016	-5.820766e-11	0.0	-3.4319217	1.030095	0
IGSF21-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL591896.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
KLHDC7A	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PAX7	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
TAS1R2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
ALDH4A1	0.029683555	0.03035687	0.03780407626561473	-5.820766e-11	0.0	-8.250625	24.152365	1
IFFO2	0.0788742	0.078716755	0.09631821170282709	0.0858097	0.10144927536231885	0.124318704	0.084095284	0
AL137127.1	0.0015775409	0.0016133203	0.0019723865877712033	-5.820766e-11	0.0	-4.098724	1.5844631	0
UBR4	0.25714853	0.25760135	0.28270874424720577	0.2371689	0.2753623188405797	-0.11917703	0.16310957	0
EMC1-AS1	0.013988402	0.013794823	0.01643655489809336	0.022523489	0.028985507246376812	0.7032741	0.23234469	0
EMC1	0.15517543	0.15731338	0.18671926364234057	0.06092819	0.07246376811594203	-1.3670105	2.9288824	0
MRTO4	0.24532826	0.24456996	0.279750164365549	0.27874345	0.34782608695652173	0.18861826	0.31169534	0
AKR7A3	0.00020963381	0.00021438845	0.0006574621959237344	-5.820766e-11	0.0	-1.652549	0.77594024	0
AKR7A2	0.53513855	0.53865	0.522353714661407	0.3803164	0.391304347826087	-0.5020365	1.8953501	0
SLC66A1	0.09641569	0.09740129	0.12195923734385272	0.052971546	0.057971014492753624	-0.8774827	0.9837965	0
CAPZB	1.0228766	1.0245093	0.7869822485207101	0.9509175	0.7681159420289855	-0.107530095	0.49026066	0
MICOS10	1.4642599	1.4833928	0.9138724523339908	0.6208057	0.5217391304347826	-1.2565519	15.880763	1
AL031727.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
NBL1	0.10912088	0.107194744	0.1252465483234714	0.1940454	0.2463768115942029	0.8555581	1.2777511	0
HTR6	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
TMCO4	0.024537323	0.02509391	0.030900723208415515	-5.820766e-11	0.0	-7.976932	19.354189	1
RNF186	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL391883.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
OTUD3	0.045877554	0.046351004	0.057856673241288625	0.024998194	0.028985507246376812	-0.8881263	0.5612899	0
PLA2G2E	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PLA2G2A	0.001176037	0.0012027147	0.001643655489809336	-5.820766e-11	0.0	-3.70345	1.4704324	0
PLA2G5	0.00094694033	0.00096842163	0.0019723865877712033	-5.820766e-11	0.0	-3.4174101	1.7426423	0
PLA2G2D	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PLA2G2F	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
Z98257.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PLA2G2C	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
UBXN10-AS1	0.0013302965	0.0013604678	0.001643655489809336	-5.820766e-11	0.0	-3.8683593	1.5129087	0
UBXN10	0.0011484065	0.0011744576	0.001643655489809336	-5.820766e-11	0.0	-3.6718123	1.5382911	0
LINC01757	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
Z98257.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
VWA5B1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL020998.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC01141	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL139254.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL139254.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL139254.3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
CAMK2N1	0.09576475	0.097937115	0.11702827087442472	-5.820766e-11	0.0	-9.937185	44.55244	1
MUL1	0.08314364	0.083605945	0.1022353714661407	0.06276465	0.08695652173913043	-0.41308108	0.37185377	0
FAM43B	0.003538208	0.0036184601	0.004930966469428008	-5.820766e-11	0.0	-5.2166343	3.4775746	0
CDA	0.13960285	0.14150369	0.1653517422748192	0.055807658	0.057971014492753624	-1.340741	2.4601796	0
PINK1	0.309343	0.31065208	0.33727810650887574	0.2516129	0.2753623188405797	-0.30398485	0.5851322	0
PINK1-AS	0.008411928	0.008292539	0.00953320184089415	0.0136762345	0.014492753623188406	0.71500236	0.15679084	0
