gene	mean	VO_mean	VO_positive_frac	HO_mean	HO_positive_frac	log2FC	-log10 p-val	is_significant
CTNNBIP1	0.39297363	0.39853823	0.4171597633136095	0.17022628	0.27631578947368424	-1.226779	8.447048	1
AL357140.1	0.0006831946	0.0007002658	0.0009861932938856016	-7.2759576e-11	0.0	-3.0004804	1.0557462	0
AL357140.4	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LZIC	0.39163673	0.39001414	0.41124260355029585	0.45656776	0.5394736842105263	0.2272487	0.5946267	0
AL357140.2	0.00033005263	0.0003382981	0.0003287310979618672	-7.2759576e-11	0.0	-2.1319134	0.49840513	0
NMNAT1	0.12181286	0.12169611	0.14661406969099278	0.12649348	0.17105263157894737	0.055735055	0.050172545	0
AL603962.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
RBP7	0.025233155	0.023946991	0.033201840894148585	0.07671419	0.10526315789473684	1.6755165	1.271188	0
UBE4B	0.187115	0.18769051	0.22024983563445102	0.16406114	0.21052631578947367	-0.19401146	0.24089023	0
KIF1B	0.68998814	0.69585335	0.6222879684418146	0.45526797	0.5263157894736842	-0.61195785	4.258233	0
AL139424.3	0.007711925	0.007703208	0.010190664036817882	0.008061662	0.013157894736842105	0.06479572	0.015390193	0
AL139424.2	0.010407813	0.010667857	0.013149243918474688	-7.2759576e-11	0.0	-6.7505884	8.90933	1
PGD	0.61489767	0.62484276	0.584155161078238	0.21681565	0.2894736842105263	-1.5265899	13.725281	1
AL139424.1	0.000115867406	0.00011876177	0.0003287310979618672	-7.2759576e-11	0.0	-1.1293617	0.49842352	0
CENPS	0.057737146	0.05820671	0.07429322813938198	0.038935646	0.039473684210526314	-0.5788697	0.32460734	0
CORT	0.0063014217	0.0064588743	0.00821827744904668	-7.2759576e-11	0.0	-6.0353775	5.8879538	1
DFFA	0.3269564	0.3249381	0.35009861932938857	0.4077321	0.4868421052631579	0.3273665	0.8468839	0
AL354956.1	0.0015689129	0.0012124868	0.0013149243918474688	0.015835354	0.02631578947368421	3.6018562	0.70781523	0
PEX14	0.054980274	0.054385893	0.0641025641025641	0.07876514	0.13157894736842105	0.533505	0.46109518	0
AL139423.2	0.00019828725	0.00020324075	0.0003287310979618672	-7.2759576e-11	0.0	-1.6004648	0.4984431	0
CASZ1	0.0024154268	0.0024757693	0.0039447731755424065	-7.2759576e-11	0.0	-4.6869326	3.1316524	0
AL139423.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
C1orf127	0.0004589773	0.00047044375	0.0006574621959237344	-7.2759576e-11	0.0	-2.5120857	0.8008582	0
TARDBP	0.33308965	0.33572066	0.363905325443787	0.22776103	0.3157894736842105	-0.5595367	1.9395126	0
MASP2	0.0011418437	0.001079602	0.0009861932938856016	0.0036332444	0.013157894736842105	1.6621299	0.3093119	0
AL109811.2	0.04684792	0.046699516	0.059500328731097965	0.052781764	0.07894736842105263	0.17627665	0.10333387	0
SRM	0.54321074	0.54661196	0.5335305719921104	0.40705672	0.42105263157894735	-0.42519677	1.5058988	0
EXOSC10	0.19495994	0.19597435	0.22715318869165024	0.15434036	0.23684210526315788	-0.34435105	0.6242019	0
AL109811.1	0.0018019372	0.0018469527	0.0023011176857330702	-7.2759576e-11	0.0	-4.283147	2.060191	0
EXOSC10-AS1	0.0057511698	0.0058948747	0.006903353057199211	-7.2759576e-11	0.0	-5.9056587	4.926832	0
MTOR	0.1784143	0.17976364	0.20677186061801447	0.12438742	0.18421052631578946	-0.53090364	1.0458574	0
MTOR-AS1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ANGPTL7	0.0003014631	0.0003089943	0.0003287310979618672	-7.2759576e-11	0.0	-2.0320818	0.49841222	0
UBIAD1	0.056827698	0.057115473	0.07034845496383958	0.04530303	0.07894736842105263	-0.3336167	0.27086082	0
AL031291.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
DISP3	0.0025825438	0.0026470616	0.003287310979618672	-7.2759576e-11	0.0	-4.7798185	2.6239116	0
AL590989.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC01647	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL031731.1	0.00025514656	-1.1568773e-09	0.0	0.0104677705	0.013157894736842105	6.723544	0.4941387	0
FBXO2	0.007528291	0.0074171564	0.009204470742932281	0.011977395	0.02631578947368421	0.68405044	0.2070997	0
FBXO44	0.020593366	0.02011954	0.026627218934911243	0.039559606	0.06578947368421052	0.9719202	0.55795074	0
FBXO6	0.018355958	0.018346028	0.024983563445101907	0.018754195	0.02631578947368421	0.031575352	0.010355175	0
MAD2L2	0.062854365	0.060834058	0.07593688362919132	0.14371456	0.19736842105263158	1.238889	1.709631	0
DRAXIN	0.001039097	0.0010650599	0.0013149243918474688	-7.2759576e-11	0.0	-3.5423334	1.3077931	0
AGTRAP	0.3211563	0.32052714	0.3448389217619987	0.34632918	0.42105263157894735	0.11166391	0.20564693	0
C1orf167	0.0010427934	0.0009005025	0.0013149243918474688	0.0067382883	0.013157894736842105	2.7729104	0.40876478	0
AL953897.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
MTHFR	0.15297885	0.153258	0.18770545693622617	0.14181276	0.21052631578947367	-0.1118991	0.12306374	0
CLCN6	0.07334169	0.0729535	0.08908612754766601	0.08887414	0.15789473684210525	0.2844327	0.26899415	0
NPPA	0.00039855525	0.00040851213	0.0003287310979618672	-7.2759576e-11	0.0	-2.3462832	0.49842462	0
NPPB	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL021155.5	0.01012926	0.010029667	0.011834319526627219	0.014116426	0.02631578947368421	0.48897204	0.15355176	0
KIAA2013	0.25871682	0.25860113	0.2925706771860618	0.26333496	0.39473684210526316	0.02616054	0.041092567	0
PLOD1	0.7167311	0.7161045	0.6426692965154504	0.7418326	0.7105263157894737	0.05091661	0.16175395	0
AL096840.2	0.0006393711	0.0006553474	0.0009861932938856016	-7.2759576e-11	0.0	-2.9171414	1.0237345	0
MFN2	0.09987698	0.10097497	0.12458908612754767	0.05593582	0.10526315789473684	-0.8510045	1.5129551	0
MIIP	0.07143727	0.07134274	0.08777120315581854	0.075215206	0.11842105263157894	0.0761539	0.056391686	0
TNFRSF8	0.0005383045	0.00055175286	0.0006574621959237344	-7.2759576e-11	0.0	-2.7043262	0.8029395	0
AL357835.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
TNFRSF1B	0.120143875	0.11931106	0.13773833004602234	0.15348531	0.19736842105263158	0.36310384	0.3841023	0
VPS13D	0.13134296	0.13204134	0.1564760026298488	0.10339618	0.15789473684210525	-0.35250434	0.46039224	0
LINC02766	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
DHRS3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC254633.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AADACL4	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AADACL3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
C1orf158	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRAMEF12	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRAMEF1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC01784	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRAMEF11	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
HNRNPCL1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRAMEF2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRAMEF4	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRAMEF10	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRAMEF7	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRAMEF6	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRAMEF27	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
HNRNPCL3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRAMEF25	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
HNRNPCL2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC245056.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRAMEF26	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
HNRNPCL4	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRAMEF9	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRAMEF13	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRAMEF18	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRAMEF5	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRAMEF8	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRAMEF33	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRAMEF15	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC243961.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRAMEF14	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRAMEF19	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRAMEF17	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRAMEF20	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LRRC38	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL354712.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PDPN	0.00042936148	0.00044008804	0.0006574621959237344	-7.2759576e-11	0.0	-2.4331958	0.8032427	0
AL359771.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRDM2	0.32764325	0.32913718	0.3504273504273504	0.26783133	0.3684210526315789	-0.297264	0.7515759	0
KAZN	0.118335254	0.1186205	0.14365548980933596	0.10692546	0.17105263157894737	-0.14961503	0.16152951	0
AL357873.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
KAZN-AS1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL031293.1	0.0010250491	0.001050661	0.0009861932938856016	-7.2759576e-11	0.0	-3.524392	1.0196865	0
TMEM51-AS1	0.0012905492	0.00084393355	0.0013149243918474688	0.019166984	0.039473684210526314	4.3513017	0.9765052	0
TMEM51	0.11492259	0.11502128	0.1344510190664037	0.11097925	0.17105263157894737	-0.051565215	0.049366258	0
C1orf195	0.00017436227	0.00017871807	0.0003287310979618672	-7.2759576e-11	0.0	-1.4788077	0.49842018	0
FHAD1	0.004198972	0.0041594147	0.004930966469428008	0.00578217	0.013157894736842105	0.4656933	0.10588438	0
AL031283.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL031283.3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL031283.1	0.0005183219	0.000531271	0.0009861932938856016	-7.2759576e-11	0.0	-2.6582606	1.0506483	0
EFHD2	0.29352266	0.2953379	0.32051282051282054	0.22085184	0.32894736842105265	-0.41912282	1.2099215	0
CTRC	0.0005945169	0.0006093726	0.0006574621959237344	-7.2759576e-11	0.0	-2.8265448	0.8026563	0
CELA2A	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
CELA2B	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
CASP9	0.04114482	0.04117802	0.05062458908612755	0.039816476	0.06578947368421052	-0.04838943	0.025126923	0
DNAJC16	0.1364925	0.13782372	0.16765285996055226	0.083216436	0.13157894736842105	-0.7271975	1.310687	0
AL121992.3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AGMAT	0.004437574	0.0043127467	0.005588428665351742	0.009433818	0.013157894736842105	1.1113772	0.22817335	0
AL121992.1	0.0008483542	0.0005793511	0.0009861932938856016	0.011615665	0.013157894736842105	4.1081376	0.46180588	0
DDI2	0.14736095	0.14511064	0.16798159105851412	0.2374387	0.2894736842105263	0.7100154	1.1845924	0
RSC1A1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL121992.2	0.00025547307	0.00026185528	0.0003287310979618672	-7.2759576e-11	0.0	-1.8554139	0.49841997	0
PLEKHM2	0.2179003	0.21782865	0.2534516765285996	0.22075285	0.3157894736842105	0.019229641	0.025044922	0
AL450998.3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
SLC25A34	0.0067136576	0.006881409	0.008875739644970414	-7.2759576e-11	0.0	-6.1254473	6.1683292	1
SLC25A34-AS1	0.003170424	0.003249629	0.0039447731755424065	-7.2759576e-11	0.0	-5.0659304	3.0971274	0
TMEM82	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
FBLIM1	0.45980254	0.4618162	0.4589086127547666	0.37918764	0.4605263157894737	-0.28433874	0.8928506	0
UQCRHL	0.02816256	0.02676152	0.03648915187376726	0.08424178	0.11842105263157894	1.6507064	1.3565866	0
AL450998.2	0.03949001	0.038203187	0.048323471400394474	0.09099758	0.13157894736842105	1.2499481	1.21793	0
SPEN	0.32702437	0.32737634	0.35009861932938857	0.3129228	0.39473684210526316	-0.06512289	0.105413385	0
ZBTB17	0.042335194	0.0421536	0.05456936226166995	0.049597334	0.06578947368421052	0.23409411	0.12881114	0
SRARP	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL355994.3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
HSPB7	0.00546	0.0034549388	0.0046022353714661405	0.08571549	0.13157894736842105	4.5933414	2.3849053	0
CLCNKA	0.0004044631	-1.1568773e-09	0.0	0.016593678	0.02631578947368421	7.383175	0.7729013	0
CLCNKB	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
FAM131C	0.00096205325	0.0003050025	0.0006574621959237344	0.027261397	0.039473684210526314	6.0780673	0.9819203	0
EPHA2	0.22334746	0.22312044	0.24983563445101906	0.23241772	0.3157894736842105	0.058871508	0.07847061	0
AL451042.2	0.0026943565	0.0023655735	0.0029585798816568047	0.015854215	0.02631578947368421	2.6939423	0.6367647	0
AL451042.1	0.0018485972	0.0018947785	0.0023011176857330702	-7.2759576e-11	0.0	-4.3181577	2.018969	0
ARHGEF19-AS1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ARHGEF19	0.0077760266	0.007521231	0.00953320184089415	0.017975332	0.02631578947368421	1.2459263	0.36823392	0
AL109627.1	0.006242214	0.0061225025	0.006903353057199211	0.011034614	0.02631578947368421	0.8394848	0.25474602	0
CPLANE2	0.007501423	0.0076888558	0.010190664036817882	-7.2759576e-11	0.0	-6.2833405	7.055574	1
FBXO42	0.10452891	0.10381152	0.1291913214990138	0.13325001	0.19736842105263158	0.35986242	0.37151787	0
SZRD1	0.34209993	0.34378132	0.368836291913215	0.2747837	0.3815789473684211	-0.32308942	0.8978349	0
SPATA21	0.0021668028	0.0020386213	0.0026298487836949377	0.007297313	0.013157894736842105	1.7903202	0.3227715	0
NECAP2	0.45728272	0.45427474	0.4621959237343853	0.5776729	0.618421052631579	0.3466199	1.3311808	0
LINC01772	0.0121265305	0.012429515	0.015121630506245891	-7.2759576e-11	0.0	-6.9691877	10.164026	1
AL137802.2	0.0024903344	0.0025525484	0.0039447731755424065	-7.2759576e-11	0.0	-4.729308	3.0514052	0
AL137802.1	0.00051218114	0.0005249768	0.0006574621959237344	-7.2759576e-11	0.0	-2.6438038	0.8031191	0
LINC01783	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
NBPF1	0.05244773	0.052689034	0.0670611439842209	0.042782746	0.06578947368421052	-0.299841	0.19685104	0
AL137798.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL137798.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL021920.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL021920.3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
CROCC	0.057947256	0.05776404	0.07297830374753451	0.06527449	0.09210526315789473	0.17606083	0.11455199	0
BX284668.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
BX284668.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
BX284668.5	0.04636376	0.04655506	0.05621301775147929	0.038700324	0.06578947368421052	-0.2659649	0.17792092	0
BX284668.6	0.0018645982	0.001911179	0.0019723865877712033	-7.2759576e-11	0.0	-4.329971	1.7239399	0
MFAP2	0.36325407	0.36299363	0.37541091387245235	0.37366605	0.4473684210526316	0.041793987	0.07322373	0
AL049569.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL049569.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ATP13A2	0.17338789	0.17526172	0.19888231426692965	0.09836668	0.14473684210526316	-0.8326264	1.5935282	0
SDHB	0.2888536	0.2889919	0.31952662721893493	0.28330398	0.3815789473684211	-0.028668178	0.045051016	0
PADI2	0.00024599532	0.00025214074	0.0003287310979618672	-7.2759576e-11	0.0	-1.8161533	0.4984313	0
LINC02783	9.7094286e-05	9.951964e-05	0.0003287310979618672	-7.2759576e-11	0.0	-0.99653184	0.49843857	0
AL590644.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PADI1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PADI3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PADI4	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PADI6	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
RCC2-AS1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
RCC2	0.27388605	0.27625307	0.30900723208415515	0.1791273	0.23684210526315788	-0.6247222	1.6865335	0
ARHGEF10L	0.028909694	0.028934853	0.03517422748191979	0.027903527	0.02631578947368421	-0.052177154	0.018343708	0
LINC02810	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ACTL8	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL357509.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC01654	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
IGSF21	0.00095535227	0.0009792229	0.0009861932938856016	-7.2759576e-11	0.0	-3.431922	1.030095	0
IGSF21-AS1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL591896.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
KLHDC7A	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PAX7	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
TAS1R2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ALDH4A1	0.030013798	0.03035687	0.03780407626561473	0.016282732	0.02631578947368421	-0.8945918	0.5612589	0
IFFO2	0.08011585	0.078716755	0.09631821170282709	0.13611168	0.23684210526315788	0.7892761	1.1971897	0
AL137127.1	0.0015739996	0.0016133203	0.0019723865877712033	-7.2759576e-11	0.0	-4.098724	1.5844631	0
UBR4	0.2574499	0.25760135	0.28270874424720577	0.2513733	0.32894736842105265	-0.035294883	0.050781753	0
EMC1-AS1	0.013819206	0.013794823	0.01643655489809336	0.014795948	0.02631578947368421	0.100372486	0.03310601	0
EMC1	0.15694404	0.15731338	0.18671926364234057	0.14216723	0.2236842105263158	-0.14595479	0.18949561	0
MRTO4	0.24508454	0.24456996	0.279750164365549	0.26566902	0.3157894736842105	0.11933584	0.18135236	0
AKR7A3	0.0002091632	0.00021438845	0.0006574621959237344	-7.2759576e-11	0.0	-1.6525494	0.7759403	0
AKR7A2	0.535037	0.53865	0.522353714661407	0.3904073	0.4473684210526316	-0.4642665	2.0540934	0
SLC66A1	0.09670435	0.09740129	0.12195923734385272	0.06881553	0.10526315789473684	-0.5005921	0.60671556	0
CAPZB	1.019736	1.0245093	0.7869822485207101	0.8287062	0.7368421052631579	-0.30596715	2.1589532	0
MICOS10	1.4616983	1.4833928	0.9138724523339908	0.59338945	0.6052631578947368	-1.3217037	21.616512	1
AL031727.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
NBL1	0.10721278	0.107194744	0.1252465483234714	0.10794119	0.15789473684210525	0.010001984	0.0082609635	0
HTR6	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
TMCO4	0.024737276	0.02509391	0.030900723208415515	0.010463379	0.013157894736842105	-1.2540035	0.7459662	0
RNF186	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL391883.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
OTUD3	0.04752425	0.046351004	0.057856673241288625	0.09447972	0.15789473684210525	1.025821	1.0756488	0
PLA2G2E	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PLA2G2A	0.0011733965	0.0012027147	0.001643655489809336	-7.2759576e-11	0.0	-3.7034504	1.4704324	0
PLA2G5	0.00094481424	0.00096842163	0.0019723865877712033	-7.2759576e-11	0.0	-3.4174101	1.7426423	0
PLA2G2D	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PLA2G2F	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
Z98257.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PLA2G2C	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
UBXN10-AS1	0.0013273102	0.0013604678	0.001643655489809336	-7.2759576e-11	0.0	-3.8683596	1.5129087	0
UBXN10	0.0013067324	0.0011744576	0.001643655489809336	0.0066011804	0.013157894736842105	2.394532	0.38181016	0
LINC01757	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
Z98257.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
VWA5B1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL020998.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC01141	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL139254.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL139254.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL139254.3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
CAMK2N1	0.09565995	0.097937115	0.11702827087442472	0.0045215734	0.013157894736842105	-4.4068723	33.620182	1
