gene	mean	VO_mean	VO_positive_frac	ReAgg-CM_mean	ReAgg-CM_positive_frac	log2FC	-log10 p-val	is_significant
AC092164.1	0.005118766	0.0052348906	0.007889546351084813	-5.820766e-11	0.0	-5.7373877	5.619709	1
CLIP4	0.0074602785	0.007629514	0.010848126232741617	-5.820766e-11	0.0	-6.2723064	7.416406	1
LINC01936	0.016319674	0.016689863	0.020710059171597635	-5.820766e-11	0.0	-7.3914475	13.893697	1
EHD3	0.07691905	0.06620253	0.08382642998027613	0.5493748	0.4927536231884058	3.0509176	8.106277	1
AL121652.1	0.0063472614	0.0064912518	0.008875739644970414	-5.820766e-11	0.0	-6.0424814	5.953206	1
AL133245.1	0.007630813	0.007803917	0.010190664036817882	-5.820766e-11	0.0	-6.304497	7.0989804	1
CRIM1-DT	0.052962136	0.054163292	0.06278763971071663	-5.820766e-11	0.0	-9.083834	40.319088	1
CRIM1	0.68466926	0.69448894	0.5851413543721236	0.25182196	0.30434782608695654	-1.4631826	12.52903	1
CDC42EP3	0.7538405	0.76589996	0.6577909270216963	0.22224909	0.2608695652173913	-1.7845178	16.63424	1
RMDN2	0.036557578	0.037386812	0.04865220249835635	-5.820766e-11	0.0	-8.5502405	31.003468	1
CYP1B1	0.047816403	0.04890084	0.0621301775147929	-5.820766e-11	0.0	-8.936664	37.743603	1
TMEM178A	0.12823677	0.13086091	0.14201183431952663	0.012554378	0.014492753623188406	-3.3714278	12.756992	1
OXER1	0.0066740387	0.0068254406	0.009861932938856016	-5.820766e-11	0.0	-6.113835	6.810121	1
PLEKHH2	0.04965181	0.05077788	0.06574621959237344	-5.820766e-11	0.0	-8.990895	40.590023	1
EPCAM	0.018429914	0.018847968	0.02333990795529257	-5.820766e-11	0.0	-7.5659003	15.099237	1
CHAC2	0.050753906	0.051831838	0.06443129520052597	0.003224644	0.014492753623188406	-3.9653475	19.714066	1
ACYP2	0.21679616	0.22001205	0.24786324786324787	0.074997626	0.10144927536231885	-1.5513989	5.2427855	1
EML6	0.017712656	0.018114442	0.02465483234714004	-5.820766e-11	0.0	-7.5089397	15.468531	1
AC007743.1	0.014109604	0.014429663	0.01775147928994083	-5.820766e-11	0.0	-7.1828585	11.806545	1
TMEM17	0.03847698	0.03934975	0.04963839579224195	-5.820766e-11	0.0	-8.623874	32.42741	1
AC007098.1	0.009224566	0.00943382	0.013149243918474688	-5.820766e-11	0.0	-6.574983	8.496902	1
WDPCP	0.05280223	0.053872187	0.0670611439842209	0.0056244447	0.014492753623188406	-3.2370086	10.230908	1
AC008074.2	0.01062651	0.010867563	0.01282051282051282	-5.820766e-11	0.0	-6.7771	8.98512	1
SLC1A4	0.34292915	0.34829676	0.3616042077580539	0.10626932	0.14492753623188406	-1.711649	9.43959	1
ACTR2	1.4789885	1.4910786	0.9165023011176857	0.9460116	0.6956521739130435	-0.65637076	7.478145	1
MEIS1-AS2	0.0100831585	0.010311888	0.013806706114398421	-5.820766e-11	0.0	-6.702089	9.428335	1
WDR92	0.10523781	0.107225455	0.13214990138067062	0.017617045	0.028985507246376812	-2.5987825	6.8562446	1
AC017083.1	0.009052053	0.009257394	0.011834319526627219	-5.820766e-11	0.0	-6.5480356	7.9513073	1
ANTXR1	0.19869979	0.20241712	0.21926364234056542	0.034792222	0.043478260869565216	-2.5370665	10.661801	1
ANXA4	0.38684875	0.39315173	0.4066403681788297	0.10894792	0.13043478260869565	-1.8504909	10.058735	1
LINC01816	0.005855347	0.0059881792	0.007889546351084813	-5.820766e-11	0.0	-5.92794	5.5042157	1
ADD2	0.0077795247	0.007956002	0.010848126232741617	-5.820766e-11	0.0	-6.331993	7.392384	1
FBXO41	0.0052380203	0.00535685	0.007232084155161078	-5.820766e-11	0.0	-5.769997	5.2224364	1
BOLA3	0.40767324	0.41273755	0.42439184746877057	0.18438399	0.2028985507246377	-1.1620785	5.193262	1
WDR54	0.30649218	0.29341945	0.31985535831689677	0.88282114	0.7681159420289855	1.5888286	11.404549	1
MRPL53	0.011664689	0.01192929	0.015450361604207758	-5.820766e-11	0.0	-6.9104085	10.302781	1
LBX2-AS1	0.009891189	0.010115564	0.012163050624589087	-5.820766e-11	0.0	-6.674626	8.57473	1
AC019069.1	0.0066093476	0.006759282	0.008875739644970414	-5.820766e-11	0.0	-6.0999866	5.947038	1
TACR1	0.0051747044	0.005292098	0.007232084155161078	-5.820766e-11	0.0	-5.7527757	5.073037	1
LRRTM4	0.006648422	0.0067992434	0.009204470742932281	-5.820766e-11	0.0	-6.108367	6.3502846	1
TRABD2A	0.008530951	0.0087244725	0.011834319526627219	-5.820766e-11	0.0	-6.463439	7.8382072	1
PARTICL	0.008726976	0.008924943	0.011505588428665352	-5.820766e-11	0.0	-6.4958467	8.060628	1
VAMP8	0.2807211	0.2857217	0.2886259040105194	0.060240168	0.08695652173913043	-2.2439246	12.367093	1
VAMP5	1.0575508	1.072686	0.7735042735042735	0.39034665	0.36231884057971014	-1.4581649	13.962284	1
CYTOR	0.9993253	1.0125675	0.7619986850756082	0.41557392	0.43478260869565216	-1.2846365	13.442048	1
DUSP2	0.018243589	0.018657418	0.028928336620644313	-5.820766e-11	0.0	-7.551318	18.02878	1
ANKRD23	0.0074955756	0.0076656123	0.009861932938856016	-5.820766e-11	0.0	-6.2790284	6.419906	1
C2orf92	0.010825332	0.011070896	0.015121630506245891	-5.820766e-11	0.0	-6.803602	10.194335	1
MGAT4A	0.25346926	0.25745115	0.28336620644312954	0.077900186	0.08695652173913043	-1.7233095	6.368848	1
TXNDC9	0.71729773	0.7257634	0.6380670611439843	0.34412912	0.37681159420289856	-1.076329	8.034814	1
AFF3	0.017743006	0.018145481	0.02564102564102564	-5.820766e-11	0.0	-7.5113964	16.41921	1
TBC1D8-AS1	0.009554061	0.009770789	0.011505588428665352	-5.820766e-11	0.0	-6.6250944	8.011136	1
UXS1	0.32919416	0.33494878	0.35601577909270216	0.07547122	0.10144927536231885	-2.148462	12.181359	1
ST6GAL2	0.033313166	0.034068808	0.045364891518737675	-5.820766e-11	0.0	-8.416537	27.04925	1
SLC5A7	0.02167509	0.022166751	0.02925706771860618	-5.820766e-11	0.0	-7.798748	18.326952	1
SEPTIN10	0.58432955	0.5758672	0.5493096646942801	0.95740515	0.8260869565217391	0.73329365	6.7502036	1
MALL	0.53812844	0.54606766	0.480276134122288	0.18809554	0.18840579710144928	-1.5371115	8.865078	1
MIR4435-2HG	0.49396297	0.5008692	0.48849441157133466	0.18946922	0.2028985507246377	-1.4019972	7.5699735	1
MERTK	0.03048415	0.031175623	0.041748849441157136	-5.820766e-11	0.0	-8.288896	26.678083	1
IL1A	0.014372286	0.014698303	0.018080210387902695	-5.820766e-11	0.0	-7.2092886	11.828544	1
DPP10	0.012239539	0.01251718	0.01643655489809336	-5.820766e-11	0.0	-6.9792466	10.446508	1
DBI	1.8214747	1.8351566	0.9631821170282708	1.2183175	0.8260869565217391	-0.5909731	9.244091	1
GLI2	0.009966386	0.010192466	0.014792899408284023	-5.820766e-11	0.0	-6.685446	9.819804	1
AC011246.1	0.005349057	0.005470405	0.007560815253122946	-5.820766e-11	0.0	-5.799711	5.0219398	1
BIN1	0.40087542	0.40586534	0.4178172255095332	0.18086766	0.21739130434782608	-1.1656246	5.6279583	1
CYP27C1	0.026283327	0.026879515	0.03550295857988166	-5.820766e-11	0.0	-8.075722	22.885704	1
MAP3K2-DT	0.012041696	0.0123148495	0.016765285996055226	-5.820766e-11	0.0	-6.9559236	11.244	1
MZT2A	0.9331773	0.9243706	0.7429322813938198	1.3214399	0.8985507246376812	0.5155206	6.0413876	1
LYPD1	0.008061461	0.008244334	0.011176857330703484	-5.820766e-11	0.0	-6.3827257	7.5713305	1
DARS-AS1	0.016961677	0.017346429	0.0210387902695595	-5.820766e-11	0.0	-7.446789	14.161904	1
CXCR4	1.3912369	1.4102259	0.856344510190664	0.5541504	0.43478260869565216	-1.3474187	13.850924	1
THSD7B	0.007954672	0.008135122	0.011176857330703484	-5.820766e-11	0.0	-6.363719	7.471579	1
AC009951.6	0.009976592	0.010202904	0.01282051282051282	-5.820766e-11	0.0	-6.6869082	8.619336	1
NMI	0.1772341	0.18109572	0.2094017094017094	0.0069653043	0.014492753623188406	-4.6806536	44.55244	1
CACNB4	0.012253558	0.012531517	0.01775147928994083	-5.820766e-11	0.0	-6.980885	11.2549925	1
LINC01876	0.007496224	0.007666275	0.009204470742932281	-5.820766e-11	0.0	-6.279152	6.549249	1
NR4A2	0.0075596166	0.007731106	0.00953320184089415	-5.820766e-11	0.0	-6.291145	6.5365324	1
AC009506.1	0.019345455	0.019784277	0.02564102564102564	-5.820766e-11	0.0	-7.635485	16.556639	1
PLA2R1	0.01070511	0.010947946	0.014792899408284023	-5.820766e-11	0.0	-6.7876353	9.994395	1
PSMD14	0.9390701	0.95248246	0.7432610124917817	0.34782562	0.36231884057971014	-1.4530652	14.67367	1
DPP4	0.07268333	0.07416717	0.08711374095989481	0.007258222	0.014492753623188406	-3.3352954	11.788499	1
SCN2A	0.016994726	0.017380226	0.022353714661406968	-5.820766e-11	0.0	-7.449581	14.734236	1
SCN1A-AS1	0.022095256	0.022596449	0.025312294543063774	-5.820766e-11	0.0	-7.8263235	16.74043	1
SCN9A	0.41792303	0.42434588	0.41222879684418146	0.13473895	0.14492753623188406	-1.6543432	8.368114	1
B3GALT1	0.0084043555	0.008595006	0.012163050624589087	-5.820766e-11	0.0	-6.442116	7.907461	1
NOSTRIN	0.1547306	0.1464962	0.16403681788297172	0.5177652	0.4927536231884058	1.8207289	5.9566197	1
SPC25	0.01752691	0.017924482	0.0210387902695595	-5.820766e-11	0.0	-7.493815	12.95633	1
PHOSPHO2	0.045746706	0.046784196	0.06081525312294543	-5.820766e-11	0.0	-8.872959	39.286255	1
ITGA6	1.0898534	1.0980482	0.7827087442472058	0.72860676	0.6376811594202898	-0.59166247	5.015241	1
CDCA7	0.057196405	0.058360666	0.07034845496383958	0.005860764	0.014492753623188406	-3.2938972	10.96987	1
OLA1	0.5201441	0.52677256	0.5180802103879028	0.22789803	0.2463768115942029	-1.2084327	6.446139	1
CHN1	0.013274317	0.013575429	0.01775147928994083	-5.820766e-11	0.0	-7.0954432	11.528551	1
HOXD11	0.01516169	0.015505613	0.0220249835634451	-5.820766e-11	0.0	-7.285922	13.844685	1
HOXD10	0.004823426	0.0049328296	0.007889546351084813	-5.820766e-11	0.0	-5.653299	5.129612	1
HOXD-AS2	0.14539468	0.14869279	0.17718606180144642	-5.820766e-11	0.0	-10.53909	44.55244	1
HOXD9	0.094708934	0.096857354	0.11439842209072978	-5.820766e-11	0.0	-9.921207	44.55244	1
HOXD8	0.24280083	0.24770659	0.2715318869165023	0.026500141	0.028985507246376812	-3.2197087	17.746086	1
HOXD3	0.018403092	0.01882054	0.02465483234714004	-5.820766e-11	0.0	-7.5638103	16.141502	1
HAGLR	0.082506336	0.084377974	0.09894806048652202	-5.820766e-11	0.0	-9.722432	44.55244	1
HAGLROS	0.12345093	0.12576851	0.13971071663379356	0.021283608	0.028985507246376812	-2.5573404	7.98015	1
HOXD1	0.07196966	0.07360195	0.08086785009861933	-5.820766e-11	0.0	-9.525559	44.55244	1
MTX2	0.31286508	0.31690615	0.34812623274161736	0.13468823	0.17391304347826086	-1.2338163	5.2481246	1
LINC01116	0.22588606	0.23050284	0.2577251808021039	0.022325207	0.028985507246376812	-3.3622172	20.490114	1
PDE11A	0.006601991	0.006751759	0.009204470742932281	-5.820766e-11	0.0	-6.0984035	6.4661913	1
OSBPL6	0.02055988	0.021026248	0.027613412228796843	-5.820766e-11	0.0	-7.7228937	17.32169	1
AC009948.2	0.0076104156	0.007783057	0.00953320184089415	-5.820766e-11	0.0	-6.300684	6.8385954	1
AC010680.3	0.008403869	0.008594508	0.011176857330703484	-5.820766e-11	0.0	-6.4420333	7.5130596	1
AC010680.2	0.00618884	0.0063292366	0.00821827744904668	-5.820766e-11	0.0	-6.0065765	5.9635816	1
AC009962.1	0.020970736	0.021446422	0.02465483234714004	-5.820766e-11	0.0	-7.7513056	16.194607	1
ITPRID2	1.0031366	1.0129373	0.7702169625246549	0.5710902	0.5507246376811594	-0.8266442	7.5015984	1
FRZB	0.09163897	0.09350352	0.11374095989480605	0.009444783	0.014492753623188406	-3.2937784	11.540499	1
DUSP19	0.012061493	0.012335096	0.016107823800131493	-5.820766e-11	0.0	-6.958275	10.696906	1
ZNF804A	0.007478463	0.0076481113	0.011505588428665352	-5.820766e-11	0.0	-6.2757735	7.5915394	1
AC009315.1	0.019552525	0.019996043	0.02333990795529257	-5.820766e-11	0.0	-7.6507688	15.362271	1
ITGAV	0.42835483	0.4332793	0.4345825115055884	0.21123436	0.2608695652173913	-1.0361028	5.0416245	1
TFPI	0.90707046	0.8967472	0.6916502301117686	1.3622022	0.8695652173913043	0.60311264	5.834647	1
AC108047.1	0.006306645	0.006449714	0.00821827744904668	-5.820766e-11	0.0	-6.033361	5.835576	1
MYO1B	0.8836699	0.8918708	0.7222222222222222	0.52216214	0.4927536231884058	-0.77222234	5.498106	1
DNAH7	0.0058614197	0.0059943898	0.007889546351084813	-5.820766e-11	0.0	-5.929411	5.421189	1
AC114760.2	0.008318186	0.008506881	0.01282051282051282	-5.820766e-11	0.0	-6.4274197	8.576866	1
HECW2	0.66173893	0.6478953	0.5746219592373438	1.2720559	0.8405797101449275	0.97322017	9.577763	1
HECW2-AS1	0.009446912	0.009661211	0.01413543721236029	-5.820766e-11	0.0	-6.6089892	9.169923	1
CCDC150	0.023649102	0.02418554	0.029585798816568046	-5.820766e-11	0.0	-7.9239545	19.134388	1
C2orf66	0.007754924	0.007930843	0.010848126232741617	-5.820766e-11	0.0	-6.3274803	7.572103	1
HSPE1	1.2819549	1.296483	0.8734385272846811	0.6414938	0.5942028985507246	-1.0149825	12.871279	1
SATB2-AS1	0.010291759	0.01052522	0.013149243918474688	-5.820766e-11	0.0	-6.73135	8.972245	1
AC012459.1	0.010254958	0.0104875835	0.01413543721236029	-5.820766e-11	0.0	-6.7262306	9.482049	1
NDUFB3	0.8496076	0.86010975	0.7163050624589086	0.38666046	0.4057971014492754	-1.1532483	10.301115	1
STRADB	0.061656836	0.06305521	0.07758053911900066	-5.820766e-11	0.0	-9.302759	44.55244	1
MPP4	0.01722197	0.017612625	0.0220249835634451	-5.820766e-11	0.0	-7.468635	14.578742	1
FZD7	0.009926172	0.010151341	0.015121630506245891	-5.820766e-11	0.0	-6.67967	9.876287	1
SUMO1	1.1175311	1.1259676	0.8300460223537146	0.7456309	0.6666666666666666	-0.59456635	5.8550844	1
AC064836.4	0.010365833	0.010600974	0.013149243918474688	-5.820766e-11	0.0	-6.741599	8.522587	1
WDR12	0.10955151	0.11178012	0.13050624589086127	0.011307325	0.028985507246376812	-3.2939212	16.677795	1
NRP2	0.97285646	0.95225966	0.7156476002629849	1.8809016	0.927536231884058	0.98192257	13.941163	1
AC007383.2	0.01046186	0.01069918	0.013806706114398421	-5.820766e-11	0.0	-6.754779	9.417686	1
AC007383.3	0.007181706	0.007344623	0.00821827744904668	-5.820766e-11	0.0	-6.2181277	5.8916645	1
GPR1	0.042183693	0.043140367	0.05062458908612755	-5.820766e-11	0.0	-8.756236	32.333473	1
AC008269.1	0.008110633	0.008294621	0.011176857330703484	-5.820766e-11	0.0	-6.391394	7.547741	1
CCNYL1	0.25101504	0.25510713	0.27909270216962523	0.07058777	0.10144927536231885	-1.852136	8.438288	1
FZD5	0.017585343	0.01798424	0.022682445759368838	-5.820766e-11	0.0	-7.49859	14.986224	1
AC007038.2	0.014917366	0.015255746	0.01873767258382643	-5.820766e-11	0.0	-7.2626357	12.206609	1
MREG	0.055122502	0.05620803	0.06804733727810651	0.007258222	0.014492753623188406	-2.9359117	7.4760437	1
LINC01963	0.043284	0.04426563	0.05259697567389875	-5.820766e-11	0.0	-8.7933	33.76907	1
IGFBP5	1.1404262	1.1123931	0.5493096646942801	2.376325	0.782608695652174	1.0949963	7.7208414	1
DIRC3	0.014192564	0.014514506	0.01873767258382643	-5.820766e-11	0.0	-7.191258	12.14047	1
AC010136.1	0.0065151486	0.0066629467	0.00821827744904668	-5.820766e-11	0.0	-6.079581	5.9370317	1
GPBAR1	0.0062364424	0.0063779186	0.009861932938856016	-5.820766e-11	0.0	-6.0174594	6.3606334	1
AC012510.1	0.012836846	0.013128035	0.015121630506245891	-5.820766e-11	0.0	-7.047456	10.304127	1
SLC23A3	0.011135151	0.011387741	0.013806706114398421	-5.820766e-11	0.0	-6.843952	9.174999	1
STK11IP	0.02704198	0.027655376	0.03517422748191979	-5.820766e-11	0.0	-8.116624	22.505161	1
EPHA4	0.058112122	0.059430093	0.07264957264957266	-5.820766e-11	0.0	-9.217476	44.55244	1
AC010980.1	0.006644741	0.0067954785	0.00821827744904668	-5.820766e-11	0.0	-6.1075797	5.8046885	1
AP1S3	0.0207881	0.021259643	0.025969756738987507	-5.820766e-11	0.0	-7.7387447	16.883808	1
FAM124B	0.12344176	0.12624192	0.1393819855358317	-5.820766e-11	0.0	-10.303119	44.55244	1
AC097662.1	0.0071908375	0.007353962	0.008875739644970414	-5.820766e-11	0.0	-6.2199364	6.1388264	1
AC009950.1	0.005551443	0.0056773815	0.007889546351084813	-5.820766e-11	0.0	-5.852345	5.387845	1
ITM2C	1.5949457	1.6096475	0.9349112426035503	0.94681334	0.7246376811594203	-0.76553017	11.041599	1
PSMD1	1.1042494	1.1174849	0.8037475345167653	0.5207805	0.4782608695652174	-1.1013602	11.222472	1
HTR2B	0.0053965487	0.005518974	0.007560815253122946	-5.820766e-11	0.0	-5.812236	5.291239	1
NMUR1	0.007000907	0.0071597234	0.01051939513477975	-5.820766e-11	0.0	-6.1818438	6.883345	1
NPPC	0.016607132	0.01698384	0.019395134779750165	-5.820766e-11	0.0	-7.4164896	12.694183	1
AC073254.1	0.019587109	0.020031411	0.023997370151216304	-5.820766e-11	0.0	-7.6533055	15.952612	1
HJURP	0.012945405	0.013239057	0.016765285996055226	-5.820766e-11	0.0	-7.0595136	10.886116	1
IQCA1	0.14635484	0.1493051	0.16995397764628534	0.01629457	0.014492753623188406	-3.1879394	10.586661	1
AC093915.1	0.0572359	0.058533996	0.06804733727810651	-5.820766e-11	0.0	-9.195595	43.649353	1
ACKR3	0.60739255	0.61546475	0.5003287310979618	0.25149453	0.21739130434782608	-1.2908101	6.44203	1
AC012063.1	0.029790692	0.030466437	0.03780407626561473	-5.820766e-11	0.0	-8.255805	24.735647	1
COL6A3	0.33333394	0.33957255	0.2968441814595661	0.05827213	0.057971014492753624	-2.540793	12.889357	1
AC012076.1	0.0068003032	0.0069545694	0.009204470742932281	-5.820766e-11	0.0	-6.1404867	6.5410533	1
TWIST2	0.011088625	0.011340161	0.01643655489809336	-5.820766e-11	0.0	-6.8379645	10.771821	1
HDAC4-AS1	0.0077385036	0.0079140505	0.00953320184089415	-5.820766e-11	0.0	-6.3244605	6.3681936	1
KIF1A	0.21666783	0.22158189	0.22485207100591717	-5.820766e-11	0.0	-11.114276	44.55244	1
SNED1	0.011006002	0.011255664	0.015450361604207758	-5.820766e-11	0.0	-6.827269	10.246065	1
AC018816.1	0.007986692	0.0081678685	0.010190664036817882	-5.820766e-11	0.0	-6.3694444	6.9848795	1
BHLHE40-AS1	0.0070547923	0.0072148307	0.009861932938856016	-5.820766e-11	0.0	-6.1927533	6.886977	1
AC023481.1	0.0057526845	0.005883188	0.007232084155161078	-5.820766e-11	0.0	-5.9028435	5.0249176	1
RAD18	0.03926232	0.040025327	0.05029585798816568	0.0056244447	0.014492753623188406	-2.8093057	6.2366695	1
IL17RE	0.00871035	0.00890794	0.013477975016436555	-5.820766e-11	0.0	-6.4931264	8.86198	1
AC018809.1	0.0064344946	0.006580463	0.009204470742932281	-5.820766e-11	0.0	-6.0618773	6.236224	1
PRRT3	0.024108099	0.024654947	0.031229454306377382	-5.820766e-11	0.0	-7.951574	20.29012	1
LINC00852	0.0063132118	0.0064564296	0.007889546351084813	-5.820766e-11	0.0	-6.034839	5.609244	1
GHRL	0.009002286	0.009206498	0.011834319526627219	-5.820766e-11	0.0	-6.5401673	8.268316	1
HRH1	0.005803303	0.0059349546	0.008875739644970414	-5.820766e-11	0.0	-5.9152718	6.1170096	1
AC083855.2	0.0067270994	0.006879705	0.009204470742932281	-5.820766e-11	0.0	-6.125095	6.4695964	1
SYN2	0.014071299	0.014390489	0.016765285996055226	-5.820766e-11	0.0	-7.178963	11.00413	1
TIMP4	0.009806847	0.0100293085	0.013149243918474688	-5.820766e-11	0.0	-6.6623926	8.874703	1
SH3BP5-AS1	0.022585407	0.023097718	0.02827087442472058	-5.820766e-11	0.0	-7.85784	18.353045	1
KAT2B	0.054594155	0.05583233	0.06574621959237344	-5.820766e-11	0.0	-9.12754	41.77212	1
ZNF385D	0.00854089	0.008734637	0.011505588428665352	-5.820766e-11	0.0	-6.4651	7.024614	1
LRRC3B	0.0070577953	0.0072179018	0.00953320184089415	-5.820766e-11	0.0	-6.193359	6.53009	1
NEK10	0.033516143	0.03427639	0.04142011834319527	-5.820766e-11	0.0	-8.425275	26.744976	1
LINC01980	0.0060039046	0.0061401064	0.007560815253122946	-5.820766e-11	0.0	-5.9634995	5.389582	1
RBMS3-AS3	0.006140915	0.006280225	0.006903353057199211	-5.820766e-11	0.0	-5.9955363	5.147241	1
AC025614.2	0.044355154	0.045361083	0.05621301775147929	-5.820766e-11	0.0	-8.828489	36.155785	1
SUSD5	0.0095820725	0.009799436	0.013806706114398421	-5.820766e-11	0.0	-6.6292753	9.1120615	1
C3orf35	0.011168195	0.011421536	0.013806706114398421	-5.820766e-11	0.0	-6.8481903	9.177283	1
ACAA1	0.3269663	0.33160666	0.35831689677843526	0.12236785	0.15942028985507245	-1.4375049	6.5050063	1
CX3CR1	0.010072	0.010300477	0.012163050624589087	-5.820766e-11	0.0	-6.7005067	8.596892	1
EIF1B-AS1	0.011206785	0.011461001	0.015450361604207758	-5.820766e-11	0.0	-6.853123	10.4276	1
ZNF619	0.009232825	0.009442267	0.011834319526627219	-5.820766e-11	0.0	-6.576261	8.35169	1
AC009743.1	0.015349145	0.015697319	0.0190664036817883	-5.820766e-11	0.0	-7.303537	12.594392	1
ULK4	0.024407057	0.024960687	0.03057199211045365	-5.820766e-11	0.0	-7.969283	19.306122	1
SNRK	0.4995062	0.49149835	0.4779750164365549	0.8525363	0.7391304347826086	0.79445046	5.336987	1
AC006058.1	0.005345659	0.00546693	0.007889546351084813	-5.820766e-11	0.0	-5.798811	5.4172125	1
ZNF852	0.009792807	0.01001495	0.011505588428665352	-5.820766e-11	0.0	-6.660346	7.838248	1
AC124045.1	0.0077400086	0.00791559	0.011176857330703484	-5.820766e-11	0.0	-6.3247375	7.584177	1
ZNF501	0.009255616	0.009465575	0.01282051282051282	-5.820766e-11	0.0	-6.5797806	8.839899	1
CCR1	0.011296998	0.01155326	0.018408941485864562	-5.820766e-11	0.0	-6.8645906	11.583246	1
LRRC2	0.00642662	0.00657241	0.007889546351084813	-5.820766e-11	0.0	-6.060137	5.726346	1
ALS2CL	0.021145929	0.02162559	0.027284681130834976	-5.820766e-11	0.0	-7.7632523	18.254967	1
KIF9-AS1	0.01942045	0.019860974	0.02564102564102564	-5.820766e-11	0.0	-7.641039	16.469116	1
UBA7	0.017747456	0.018150032	0.024326101249178174	-5.820766e-11	0.0	-7.511756	15.804941	1
HYAL2	1.3244004	1.3346332	0.8704799474030244	0.8733133	0.6521739130434783	-0.611815	5.8687873	1
MAPKAPK3	0.03241837	0.03308057	0.042735042735042736	0.003224644	0.014492753623188406	-3.3190668	9.949949	1
ACY1	0.029306762	0.029971529	0.03747534516765286	-5.820766e-11	0.0	-8.232255	23.44409	1
SEMA3G	0.02927685	0.029940939	0.03254437869822485	-5.820766e-11	0.0	-8.230787	20.971575	1
WNT5A	0.15047662	0.15389	0.17488494411571334	-5.820766e-11	0.0	-10.588622	44.55244	1
ERC2	0.021955878	0.02245391	0.027942143326758713	-5.820766e-11	0.0	-7.8172345	18.503672	1
ARF4-AS1	0.005998835	0.0061349217	0.007232084155161078	-5.820766e-11	0.0	-5.9623003	5.298145	1
FLNB	0.3530783	0.35836643	0.36719263642340566	0.11992028	0.14492753623188406	-1.5785596	7.5752783	1
