gene	mean	HO_mean	HO_positive_frac	Fus-HO_mean	Fus-HO_positive_frac	log2FC	-log10 p-val	is_significant
ZNF649-AS1	0.00019672289	0.000117924596	0.00017503938386136881	0.00024361993	0.00020805159679600541	0.65698475	0.2609249	0
ZNF649	0.048986454	0.054930463	0.07999299842464555	0.045444597	0.047955893061479245	-0.2729506	2.1808329	0
ZNF613	0.025881413	0.029412223	0.04463504288464905	0.023789426	0.0268386559866847	-0.30494037	1.6610433	0
ZNF350-AS1	0.00040093577	0.0009534347	0.000875196919306844	7.24551e-05	0.00010402579839800271	-2.6108081	0.9074659	0
ZNF350	0.0006323959	0.0008764798	0.0005251181515841065	0.00048721133	0.0007281805887860189	-0.7337103	0.27273548	0
ZNF615	0.027027482	0.029461188	0.04446000350078768	0.025587643	0.02850306876105274	-0.20262979	0.91496617	0
ZNF614	0.048775967	0.05641086	0.0847190617889025	0.044229805	0.048371996255071256	-0.3502511	3.4185944	0
ZNF432	0.046990696	0.054113053	0.07859268335375459	0.042749092	0.0460834286903152	-0.33937556	3.128889	0
AC011468.5	0.009334317	0.009551468	0.014178190092770873	0.009203827	0.010402579839800271	-0.052924138	0.0884452	0
AC011468.1	0.004271817	0.005147275	0.006826535970593383	0.0037519208	0.003536877145532092	-0.44599026	0.63147694	0
ZNF841	0.02250136	0.028198587	0.04113425520742167	0.01911895	0.020285030687610527	-0.5582005	3.5976334	0
ZNF616	0.040333778	0.0430551	0.06301417819009276	0.03871465	0.040882138770415064	-0.15292965	0.7962117	0
AC011468.3	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ZNF836	0.055574063	0.056620535	0.08121827411167512	0.05493976	0.060022885675647564	-0.043396875	0.19189943	0
AC010320.1	0.0006794614	0.0008963743	0.0012252756870295817	0.0005504709	0.0005201289919900135	-0.6152033	0.37787881	0
PPP2R1A	0.72487825	0.757525	0.7215123402765622	0.7054927	0.5678768334546968	-0.10264844	6.468763	0
AC010320.2	0.00030633973	0.00044159492	0.00017503938386136881	0.00022574916	0.00020805159679600541	-0.7334528	0.18958586	0
ZNF766	0.14667092	0.15488715	0.21249781200770174	0.14179695	0.14365962758764173	-0.1273051	1.668094	0
AC010320.3	2.010446e-05	-3.0704541e-09	0.0	3.205127e-05	0.00010402579839800271	0.40114254	0.4988516	0
ZNF480	0.16286148	0.18244159	0.2480308069315596	0.15124908	0.15635077499219807	-0.27034536	6.6526427	0
AC010320.4	0.00039798627	0.00025698755	0.00035007876772273763	0.0004818543	0.0003120773951940081	0.70478415	0.2783437	0
ZNF610	0.029948212	0.036206715	0.04953614563276737	0.026237532	0.027566836575470717	-0.46311632	3.244487	0
ZNF880	0.013299337	0.01501497	0.02205496236653247	0.012274713	0.01310725059814834	-0.28858298	0.8496465	0
ZNF528-AS1	0.0027580748	0.003874974	0.004901102748118327	0.0020950055	0.002080515967960054	-0.856721	1.1965603	0
ZNF528	0.008422514	0.009623384	0.014353229476632243	0.0077086994	0.008322063871840216	-0.3163762	0.6915718	0
ZNF534	0.0003090171	0.0004190987	0.0007001575354454753	0.00024352493	0.00041610319359201083	-0.59559405	0.30164367	0
ZNF578	0.002270199	0.0028314434	0.004726063364256958	0.001937386	0.002496619161552065	-0.524892	0.70861065	0
AC010332.3	2.5465466e-05	-3.0704541e-09	0.0	4.0595194e-05	0.00010402579839800271	0.4915916	0.49872354	0
AC022150.3	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ZNF808	0.054144066	0.06248319	0.08944512515315946	0.049174596	0.05149277020701134	-0.3449312	3.5200837	0
ZNF701	0.057414755	0.06473732	0.09172063714335725	0.05304654	0.05648600853011547	-0.28684866	2.6412113	0
AC022150.1	0.00016342624	0.00020444812	0.00035007876772273763	0.0001391159	0.00020805159679600541	-0.3484863	0.14814769	0
ZNF83	0.19236891	0.20685576	0.26588482408541925	0.18380399	0.18173306980131074	-0.17036958	3.1753426	0
AC022150.2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC022150.4	0.0041765035	0.004985652	0.007176614738316121	0.0036959832	0.004577135129512119	-0.42195907	0.6312015	0
ZNF611	0.036277	0.039050456	0.05688779975494486	0.03463153	0.03765733902007698	-0.1727831	0.8624684	0
ZNF600	0.008687932	0.009596375	0.01452826886049361	0.008146895	0.008946218662228233	-0.23359445	0.47178867	0
ZNF28	0.025063658	0.029369567	0.04446000350078768	0.022510242	0.026422552793092687	-0.38224941	2.3356063	0
ZNF468	0.021188945	0.02299112	0.03483283738841239	0.020117292	0.022781649849162592	-0.1917484	0.6883345	0
ZNF320	0.006534446	0.007158997	0.009802205496236654	0.006163501	0.006865702694268178	-0.21280086	0.34447336	0
ZNF888	0.0073457556	0.0078883935	0.011902678102573078	0.0070234397	0.008218038073442213	-0.16533135	0.26556924	0
AC010487.2	0.0010828981	0.00082714035	0.0012252756870295817	0.001234945	0.0015603869759700407	0.5259207	0.42086694	0
ZNF816	0.01769776	0.019807557	0.030456852791878174	0.016439857	0.018204514719650473	-0.26736942	0.98483086	0
AC010328.1	0.00012930881	0.00034706338	0.00035007876772273763	4.9112714e-09	0.0	-2.1604085	0.65121627	0
ERVV-1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ERVV-2	8.715741e-05	0.00013151453	0.00017503938386136881	6.0902727e-05	0.00010402579839800271	-0.524914	0.20336007	0
ZNF160	0.264724	0.30198377	0.3667075091895676	0.24264511	0.23270571101633206	-0.31550637	13.7766	0
ZNF415	0.07110486	0.082995646	0.11850166287414668	0.064020805	0.06709663996671174	-0.37398034	5.4084654	0
ZNF347	0.0517553	0.052342206	0.07719236828286365	0.051394995	0.0536773119733694	-0.026296152	0.10311643	0
ZNF665	0.01520761	0.016178174	0.02363031682128479	0.014626063	0.015811921356496412	-0.14456707	0.36400795	0
AC092070.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ZNF677	0.27310458	0.2997388	0.3686329424120427	0.25733662	0.2507021741391865	-0.21996982	7.767593	0
AC092070.3	0.002862059	0.0035872543	0.005076142131979695	0.0024315917	0.002392593363154062	-0.5425021	0.6976011	0
VN1R2	8.1919694e-05	0.00021989885	0.0005251181515841065	4.9112714e-09	0.0	-1.6775451	1.0697825	0
VN1R4	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC092070.4	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ZNF845	0.017895702	0.021165242	0.03343252231752144	0.015948948	0.017892437324456466	-0.40601864	1.9767226	0
ZNF525	0.019246325	0.022031445	0.03238228601435323	0.017589739	0.018724643711640485	-0.32318497	1.3472675	0
ZNF765	0.054227002	0.05739248	0.08226851041484334	0.052333873	0.055341724747737436	-0.13287418	0.7881729	0
AC022137.4	0.019417387	0.02123618	0.030106774024155434	0.018335506	0.01893269530843649	-0.21081485	0.663757	0
ZNF761	0.04652977	0.05249552	0.07789252581830912	0.042976607	0.04722771247269323	-0.28803533	2.3737977	0
ZNF813	0.02384234	0.029978633	0.043234727813758096	0.020199165	0.0230937272443566	-0.5673187	4.044756	0
ZNF331	0.093078196	0.10159224	0.14510764922107475	0.08800485	0.09060647040466036	-0.2069163	2.4870083	0
DPRX	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC011453.1	7.519741e-05	-3.0704541e-09	0.0	0.000119889686	0.00010402579839800271	1.1368243	0.4984548	0
AC008753.3	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC008753.2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
NLRP12	0.000321969	0.00029784965	0.00035007876772273763	0.00033627896	0.00041610319359201083	0.13302757	0.051818315	0
AC008440.1	0.00045464328	0.000395055	0.0007001575354454753	0.00048995845	0.0005201289919900135	0.25302452	0.12059338	0
MYADM	0.3241605	0.33065802	0.4071416068615438	0.32034904	0.3033392281285759	-0.045681197	0.7207417	0
AC008440.2	0.0031344949	0.003935122	0.006476457202870646	0.0026592205	0.0030167481535420784	-0.5483514	0.8744206	0
PRKCG	0.0017933876	0.0023382823	0.003675827061088745	0.0014703596	0.001768438572766046	-0.6347702	0.7617313	0
CACNG7	5.6904035e-05	-3.0704541e-09	0.0	9.075378e-05	0.00020805159679600541	0.931756	0.76669854	0
CACNG8	0.028655076	0.028044304	0.0381585856817784	0.029022258	0.03235202330177884	0.049279235	0.14383966	0
CACNG6	0.0042628753	0.00444528	0.007001575354454752	0.004154743	0.0044731093311141164	-0.09529712	0.11540997	0
VSTM1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
TARM1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
OSCAR	0.0012785564	0.0014053332	0.001750393838613688	0.0012034327	0.001040257983980027	-0.20776673	0.13151011	0
NDUFA3	0.72753704	0.73058754	0.703833362506564	0.7257399	0.5812961614480391	-0.009603241	0.19708958	0
TFPT	0.122478686	0.14047389	0.19901977945037633	0.111774184	0.11848538437532508	-0.32945147	7.513028	0
PRPF31	0.32085818	0.34891358	0.43864869595659023	0.3042406	0.29626547383751173	-0.19759634	8.071054	0
AC245052.4	0.00076561974	0.00063250226	0.000875196919306844	0.000844667	0.001040257983980027	0.36697274	0.22644657	0
CNOT3	0.119907804	0.13177128	0.18921757395413968	0.11284756	0.12171018412566316	-0.22347732	3.718628	0
LENG1	0.10222782	0.1114249	0.16068615438473657	0.09675008	0.10464995318839072	-0.20354068	2.696268	0
TMC4	0.007439049	0.0072617945	0.011202520567127604	0.007544515	0.009154270259024239	0.054367494	0.08232401	0
MBOAT7	0.16747813	0.18477114	0.25188167337650974	0.15722878	0.16592114844481431	-0.23273732	5.3752403	0
TSEN34	0.43758282	0.49858755	0.5583756345177665	0.40136674	0.36773119733693954	-0.31285578	27.208855	0
AC245052.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
RPS9	2.6431258	2.5834472	0.945912830386837	2.6786044	0.9688962862789972	0.052182116	15.491538	0
LILRB3	0.0012806031	0.0014324054	0.0014003150708909505	0.0011908145	0.0012483095807760325	-0.24751635	0.14343596	0
AC245052.7	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LILRA6	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LILRB5	3.2857082e-05	-3.0704541e-09	0.0	5.2386582e-05	0.00010402579839800271	0.6077802	0.49870828	0
LILRB2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LILRA5	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LILRA4	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LAIR1	0.0018802081	0.0021714128	0.002625590757920532	0.0017077308	0.0018724643711640486	-0.32941008	0.24317546	0
TTYH1	0.004787452	0.004758776	0.006126378435147908	0.004804845	0.0064495995006761675	0.013614543	0.013748899	0
AC245884.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC245884.9	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC245884.10	0.0018649275	0.002463948	0.003675827061088745	0.0015098238	0.0016644127743680433	-0.6714642	0.7833918	0
AC245884.8	0.0017839491	0.001970873	0.002625590757920532	0.0016732813	0.0018724643711640486	-0.2238177	0.17455748	0
LENG8-AS1	0.028084315	0.027646888	0.03798354629791703	0.028349336	0.02850306876105274	0.036068946	0.096405394	0
LENG8	0.22263116	0.23661314	0.2893401015228426	0.21437939	0.20898782898158744	-0.14230086	2.5902846	0
LENG9	0.048604257	0.053898856	0.070715911079993	0.045447372	0.04483511910953917	-0.245561	1.6308739	0
CDC42EP5	0.124198355	0.12420859	0.1622615088394889	0.12418284	0.12514303547279726	-0.00029885082	0.0016541273	0
LAIR2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LILRA2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC245036.5	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LILRA1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LILRB1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LILRB1-AS1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LILRB4	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
KIR3DL3	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
KIR2DL3	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
KIR2DL1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
KIR2DL4	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
KIR3DL1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
KIR3DL2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
FCAR	0.00023346709	0.00045240088	0.0005251181515841065	0.00010334634	0.00020805159679600541	-1.4417766	0.69481224	0
AC245128.3	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
NCR1	4.3730026e-05	-3.0704541e-09	0.0	6.974034e-05	0.00010402579839800271	0.7633738	0.4986402	0
NLRP7	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
NLRP2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC011476.3	0.00075986667	0.0006130212	0.001050236303168213	0.0008470631	0.0008322063871840217	0.40951553	0.25215375	0
GP6	0.0014936446	0.001805169	0.0031507089095046386	0.0013088537	0.0015603869759700407	-0.43539715	0.4036145	0
RDH13	0.09527288	0.10976294	0.15473481533345002	0.08664823	0.09039841880786435	-0.34079847	5.9088106	0
EPS8L1	0.0061564115	0.0062019643	0.00892700857692981	0.006129555	0.006865702694268178	-0.016672514	0.019516507	0
PPP1R12C	0.07855647	0.08607125	0.12637843514790828	0.07407453	0.08020389056486009	-0.21628284	2.3051727	0
AC010327.8	0.00038641255	0.0006140879	0.001050236303168213	0.000250937	0.00010402579839800271	-1.0248896	0.50478524	0
TNNT1	0.104796916	0.10702517	0.12760371083493785	0.10346052	0.09924061167169458	-0.048823357	0.30024394	0
TNNI3	0.058334764	0.047253754	0.053211972693856115	0.06491335	0.055341724747737436	0.45725715	4.6697288	0
DNAAF3	0.004721633	0.004475205	0.006476457202870646	0.004868436	0.005201289919900136	0.11895533	0.15025671	0
AC010327.4	0.00018153759	7.207643e-05	0.00017503938386136881	0.00024654658	0.0003120773951940081	1.0099998	0.48982245	0
SYT5	0.00046840956	0.00012792402	0.00017503938386136881	0.000670765	0.0006241547903880162	1.757738	1.0919074	0
PTPRH	0.00056305405	0.0004965846	0.000875196919306844	0.00060250814	0.0006241547903880162	0.23578826	0.11495593	0
AC010327.7	0.0013806531	0.001422067	0.001750393838613688	0.0013561648	0.0016644127743680433	-0.06385831	0.040791564	0
AC010327.5	0.0018796475	0.0019730583	0.0031507089095046386	0.0018244938	0.002080515967960054	-0.10728183	0.08540907	0
TMEM86B	0.008700677	0.007619946	0.01172763871871171	0.009342504	0.009778425049412254	0.29057872	0.6479352	0
PPP6R1	0.19465199	0.2114283	0.2868895501487835	0.18473059	0.19026318526994696	-0.19464716	4.559275	0
HSPBP1	0.10428469	0.11697335	0.1671626115876072	0.096731745	0.10433787579319671	-0.27386063	4.6161585	0
BRSK1	0.0343284	0.037076686	0.05286189392613338	0.032699063	0.03536877145532092	-0.18074358	0.84983563	0
AC020922.2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
TMEM150B	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC020922.4	0.00034803207	0.00045708538	0.00035007876772273763	0.00028304415	0.0003120773951940081	-0.54038775	0.17964591	0
KMT5C	0.05725481	0.06177876	0.08366882548573429	0.054551747	0.05898262769166753	-0.17917675	1.2068853	0
COX6B2	0.001534816	0.0019503637	0.002100472606336426	0.0012881639	0.0012483095807760325	-0.56270194	0.37367302	0
FAM71E2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
IL11	0.00037453868	0.00012402382	0.00017503938386136881	0.00052338716	0.0008322063871840217	1.4764762	1.0503699	0
TMEM190	0.00037520882	0.0005869911	0.000875196919306844	0.00024923257	0.00020805159679600541	-0.9761032	0.5314475	0
AC020922.3	4.7918547e-05	-3.0704541e-09	0.0	7.642962e-05	0.00010402579839800271	0.8191371	0.4986657	0
TMEM238	0.014726819	0.015187778	0.022580080518116576	0.014447777	0.015499843961302403	-0.07158003	0.15747477	0
RPL28	2.8475997	2.7723422	0.9555399964992123	2.892325	0.9724331634245292	0.06112213	23.229841	0
UBE2S	0.37382087	0.3870011	0.4108174339226326	0.36603624	0.2928326224903776	-0.08032985	1.3987408	0
SHISA7	0.00011206463	0.00012489341	0.00017503938386136881	0.000104459345	0.00010402579839800271	-0.13742733	0.045697823	0
ISOC2	0.42545584	0.47474024	0.5301942937160862	0.3962051	0.3657547071673775	-0.26083064	18.072058	0
C19orf85	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC008735.3	6.890398e-05	-3.0704541e-09	0.0	0.000109925364	0.00010402579839800271	1.0699208	0.49861336	0
ZNF628	0.021631913	0.024887444	0.03833362506563977	0.019698149	0.02267762405076459	-0.33583778	1.7060449	0
NAT14	0.27860275	0.30167544	0.3887624715561001	0.26494673	0.26037657339020076	-0.18722866	6.205852	0
SSC5D	0.0082778875	0.008315468	0.011552599334850342	0.008255715	0.008738167065432227	-0.010280344	0.0140794	0
SBK2	0.00013549192	0.00036365056	0.0005251181515841065	4.9112714e-09	0.0	-2.2129672	1.0653412	0
SBK3	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ZNF579	0.12156881	0.13985136	0.19796954314720813	0.110692605	0.11661292000416103	-0.33706394	7.674013	0
FIZ1	0.052918673	0.06038921	0.08646945562751619	0.048466306	0.050660563819827316	-0.31672198	2.9899871	0
ZNF524	0.059331752	0.06595993	0.0981970943462279	0.055376764	0.06033496307084157	-0.25189185	2.4095244	0
ZNF865	0.035660896	0.038163543	0.05601260283563802	0.034176305	0.03807344221366899	-0.15875883	0.7646312	0
AC008735.4	0.00062672235	0.00047978945	0.000875196919306844	0.00071393646	0.0008322063871840217	0.48938707	0.303962	0
ZNF784	0.037488732	0.04671607	0.06774024155434973	0.032007042	0.03536877145532092	-0.54411405	5.747702	1
ZNF580	0.56199896	0.60805285	0.6376684754069666	0.53465277	0.46665973161344015	-0.18556187	13.841082	0
ZNF581	0.16822119	0.17565319	0.23700332574829336	0.16383076	0.1656090710496203	-0.1004643	1.301561	0
CCDC106	0.12761454	0.14430308	0.2026956065114651	0.117687054	0.12483095807760325	-0.29392055	6.3080935	0
U2AF2	0.13460022	0.14442134	0.20602135480483108	0.12875707	0.13367315094143348	-0.16551082	2.4266355	0
AC008735.2	0.009452137	0.010906464	0.011027481183266234	0.008586775	0.008322063871840216	-0.34145856	0.6385944	0
AC008735.1	0.0042108553	0.0036179863	0.005426220899702433	0.004563539	0.005305315718298138	0.32690358	0.44728294	0
EPN1	0.2895262	0.31646553	0.39821459828461403	0.27357587	0.270259024238011	-0.2100359	7.831367	0
AC010525.1	0.00020249275	0.00010711919	0.00017503938386136881	0.00025903588	0.00020805159679600541	0.7936668	0.2922129	0
NLRP9	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
RFPL4A	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
RFPL4AL1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
NLRP11	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
NLRP4	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
NLRP13	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
NLRP8	2.9201146e-05	7.830862e-05	0.00017503938386136881	4.9112714e-09	0.0	-0.8343057	0.49858236	0
NLRP5	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LINC01864	3.1904267e-05	-3.0704541e-09	0.0	5.0867988e-05	0.00010402579839800271	0.59333104	0.49874955	0
ZNF787	0.15759513	0.1812271	0.24698057062839138	0.14356847	0.14834078851555185	-0.33585104	9.746704	0
ZNF444	0.14634636	0.16599059	0.23157710484859093	0.1346783	0.1416831374180797	-0.301382	7.525058	0
GALP	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ZSCAN5B	4.3533764e-05	0.00011679982	0.00017503938386136881	4.9112714e-09	0.0	-1.1162927	0.49848884	0
ZSCAN5C	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ZSCAN5A	0.02950065	0.032471463	0.04848590932959916	0.027740838	0.031415791116196815	-0.226406	1.145599	0
EDDM13	0.002161496	0.003038338	0.0038508664449501137	0.0016412308	0.0016644127743680433	-0.84989345	0.959579	0
AC006116.5	0.00075272936	0.0010234975	0.001050236303168213	0.00059173163	0.0007281805887860189	-0.6997125	0.3443846	0
AC006116.8	0.002717216	0.0024976586	0.003500787677227376	0.0028481348	0.002808696556746073	0.18259062	0.1546586	0
AC006116.6	0.0010103288	0.0010509397	0.0015753544547523193	0.0009861449	0.0009362321855820243	-0.08359567	0.046036582	0
AC006116.9	0.0002801967	0.00021095373	0.00035007876772273763	0.00032125594	0.0003120773951940081	0.43799713	0.19095942	0
ZNF582	0.045857668	0.04596692	0.06861543847365657	0.045785762	0.050244460626235304	-0.005684548	0.020085309	0
AC006116.10	0.0013788904	0.002044093	0.0019254332224750569	0.0009842385	0.001040257983980027	-0.9836856	0.6680427	0
AC006116.11	0.0020505106	0.0015445928	0.0024505513740591634	0.0023515073	0.002600644959950068	0.57593876	0.67782336	0
AC006116.4	0.00027084583	-3.0704541e-09	0.0	0.00043180614	0.00041610319359201083	2.410945	1.2604488	0
ZNF582-AS1	0.047621623	0.0517802	0.07596709259583406	0.0451423	0.048267970456673255	-0.19751184	1.3184047	0
ZNF583	0.08347779	0.09425457	0.13495536495711535	0.07705732	0.08145220014563612	-0.2902894	3.9880278	0
ZNF667	0.045914352	0.04782977	0.0661648870995974	0.044769265	0.045667325496723185	-0.09519442	0.43300554	0
ZNF667-AS1	0.08310956	0.08509544	0.11587607211622615	0.081915274	0.08582128367835223	-0.054883685	0.3260096	0
ZNF471	0.012980491	0.011525081	0.01767897776999825	0.013841819	0.015291792364506398	0.26217815	0.7512214	0
AC005498.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC005498.2	0.0026053481	0.0026661751	0.004200945212672852	0.0025697728	0.0027046707583480703	-0.051175542	0.044994134	0
ZFP28	0.014584166	0.016193992	0.023280238053562052	0.013622337	0.014459585977322376	-0.24781385	0.7236355	0
AC005498.3	0.0064408556	0.007250654	0.01032732364782076	0.005959884	0.006241547903880163	-0.2785825	0.513381	0
ZNF470	0.089714125	0.10157486	0.14055662524067916	0.08265093	0.08436492250078019	-0.29711553	4.3486376	0
ZNF71	0.051163293	0.055674933	0.08261858918256608	0.048471477	0.05274107978778737	-0.19950756	1.438713	0
SMIM17	0.013966	0.016038172	0.022580080518116576	0.012728909	0.013627379590138355	-0.33107865	1.086955	0
ZNF835	7.493054e-05	-3.0704541e-09	0.0	0.000119490775	0.00010402579839800271	1.1342046	0.4984648	0
AC006115.2	0.0009830352	0.0014577612	0.0015753544547523193	0.000700901	0.0008322063871840217	-0.9597782	0.61853456	0
ZIM2	9.1427e-05	0.0002454341	0.00017503938386136881	4.9112714e-09	0.0	-1.7883396	0.49843782	0
PEG3	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
MIMT1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
USP29	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ZIM3	3.4867706e-05	9.3524046e-05	0.00017503938386136881	4.9112714e-09	0.0	-0.95244205	0.49843025	0
DUXA	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ZNF264	0.09252969	0.10047479	0.13950638893751094	0.08779327	0.09154270259024239	-0.19444416	2.1398368	0
AURKC	0.0021862055	0.002536728	0.003500787677227376	0.0019784356	0.002392593363154062	-0.34325078	0.35842356	0
ZNF805	0.07616858	0.08858442	0.1274286714510765	0.068771556	0.07208987828981588	-0.36477244	5.594798	0
AC005261.3	5.1250354e-05	-3.0704541e-09	0.0	8.170159e-05	0.00010402579839800271	0.86161536	0.49854657	0
ZNF460-AS1	0.0076271105	0.008080673	0.011902678102573078	0.0073577664	0.007905960678248206	-0.13347596	0.22465174	0
ZNF460	0.052074235	0.062519476	0.0892700857692981	0.045855295	0.04733173827109123	-0.44638032	5.328829	0
AC005261.1	0.17928916	0.1956261	0.25293190967967794	0.16961929	0.16800166441277437	-0.20568559	4.1720195	0
ZNF543	0.03291471	0.034737725	0.05338701207771749	0.031838153	0.034432539269738896	-0.1253695	0.5380089	0
AC005261.2	0.0009932482	0.0006949733	0.000875196919306844	0.001170511	0.0013523353791740351	0.6764305	0.5115069	0
ZNF304	0.025466215	0.0277508	0.040784176439698935	0.024113538	0.02621450119629668	-0.2019049	0.849989	0
ZNF547	0.011363846	0.013623702	0.021529844214948364	0.010016793	0.01113076042858629	-0.4399177	1.5591192	0
TRAPPC2B	0.18217668	0.20020975	0.2734115175914581	0.17149483	0.1764277540830126	-0.22322664	5.4835157	0
ZNF548	0.053894956	0.054896757	0.08121827411167512	0.05328795	0.05700613752210548	-0.042832404	0.18932071	0
ZNF17	0.025130393	0.029120976	0.041659373359005776	0.022763673	0.024342036825132633	-0.35394716	1.8777758	0
ZNF749	0.098961644	0.10793964	0.15736040609137056	0.09361341	0.10132112763965463	-0.20523335	2.6555486	0
AC004076.2	0.0057485113	0.0063433438	0.0075266935060388585	0.0053952597	0.005617393113492146	-0.22962193	0.31290534	0
VN1R1	0.016149836	0.016750013	0.022405041134255208	0.015788583	0.01695620513887444	-0.084759295	0.18834935	0
ZNF772	0.033677533	0.03950573	0.057938036058113075	0.030221006	0.034016436076146885	-0.38539168	2.846168	0
AC003005.2	0.00048191834	0.00076247007	0.001050236303168213	0.0003149586	0.00041610319359201083	-1.055507	0.65810037	0
